Date,Open,High,Low,Close,Adj Close,Volume,Prev Close,change
2019-11-22,164.9,165.25,160.55,162.35,162.35,21200979,164.15,-1.0966
2019-11-25,160.7,166.6,159.9,166.1,166.1,26131453,162.35,2.3098
2019-11-26,166.65,167.3,162.55,163.4,163.4,25520822,166.1,-1.6255
2019-11-27,165.3,169.3,165.0,165.9,165.9,29527702,163.4,1.53
2019-11-28,165.75,166.3,163.55,164.8,164.8,16609775,165.9,-0.663
2019-11-29,164.8,167.75,160.6,161.5,161.5,20010205,164.8,-2.0024
2019-12-02,160.95,163.0,158.95,161.05,161.05,19441998,161.5,-0.2786
2019-12-03,162.95,162.95,157.4,158.2,158.2,21156471,161.05,-1.7696
2019-12-04,158.5,170.35,157.7,169.4,169.4,72084687,158.2,7.0796
2019-12-05,170.35,172.2,165.2,166.1,166.1,31787128,169.4,-1.948
2019-12-06,167.0,168.0,160.05,161.5,161.5,27727162,166.1,-2.7694
2019-12-09,162.0,166.45,159.75,160.5,160.5,30920409,161.5,-0.6192
2019-12-10,162.15,163.25,159.05,159.7,159.7,26259395,160.5,-0.4984
2019-12-11,160.4,163.0,157.4,161.8,161.8,21154277,159.7,1.315
2019-12-12,163.45,174.9,162.5,173.35,173.35,66138915,161.8,7.1384
2019-12-13,177.25,183.95,175.5,176.7,176.7,93019636,173.35,1.9325
2019-12-16,177.0,178.8,173.35,174.95,174.95,26249975,176.7,-0.9904
2019-12-17,176.0,181.15,175.35,180.2,180.2,38213263,174.95,3.0009
2019-12-18,182.1,184.5,170.45,174.8,174.8,63861334,180.2,-2.9967
2019-12-19,174.65,180.2,174.0,179.15,179.15,53466924,174.8,2.4886
2019-12-20,180.4,181.7,174.85,175.95,175.95,48818008,179.15,-1.7862
2019-12-23,176.85,179.0,174.15,176.05,176.05,27192195,175.95,0.0568
2019-12-24,177.65,178.0,174.65,175.5,175.5,20560311,176.05,-0.3124
2019-12-26,175.9,176.45,174.1,174.6,174.6,18785333,175.5,-0.5128
2019-12-27,176.0,176.95,174.85,176.15,176.15,12095797,174.6,0.8877
2019-12-30,177.2,184.35,176.3,183.7,183.7,40948394,176.15,4.2861
2019-12-31,184.0,187.9,181.55,185.15,185.15,52869996,183.7,0.7893
2020-01-01,185.15,186.7,183.6,184.45,184.45,25968357,185.15,-0.3781
2020-01-02,185.0,194.7,184.6,193.75,193.75,57289863,184.45,5.042
2020-01-03,192.9,195.65,189.25,191.1,191.1,47572728,193.75,-1.3677
2020-01-06,191.0,191.0,185.05,185.65,185.65,28621212,191.1,-2.8519
2020-01-07,187.0,189.4,182.3,184.7,184.7,34995035,185.65,-0.5117
2020-01-08,180.2,184.2,180.2,182.55,182.55,21862695,184.7,-1.164
2020-01-09,184.85,192.75,184.25,192.0,192.0,40803142,182.55,5.1767
2020-01-10,192.0,199.0,190.0,196.35,196.35,60252338,192.0,2.2656
2020-01-13,194.75,197.75,191.4,196.25,196.25,40535961,196.35,-0.0509
2020-01-14,195.7,198.25,193.6,195.85,195.85,29867542,196.25,-0.2038
2020-01-15,195.0,201.7,194.0,200.35,200.35,38485962,195.85,2.2977
2020-01-16,199.5,200.6,196.9,197.55,197.55,28118140,200.35,-1.3976
2020-01-17,197.25,199.45,195.7,197.3,197.3,18204088,197.55,-0.1266
2020-01-20,198.0,201.45,194.3,195.0,195.0,28976013,197.3,-1.1657
2020-01-21,195.5,196.4,190.2,191.4,191.4,20859400,195.0,-1.8462
2020-01-22,191.95,192.5,184.25,185.6,185.6,32952072,191.4,-3.0303
2020-01-23,186.75,190.4,183.8,188.4,188.4,33032086,185.6,1.5086
2020-01-24,188.0,191.0,185.0,186.5,186.5,21791825,188.4,-1.0085
2020-01-27,185.7,186.9,180.85,182.2,182.2,30132428,186.5,-2.3056
2020-01-28,183.9,184.3,174.9,176.1,176.1,38283588,182.2,-3.348
2020-01-29,178.8,188.9,178.55,188.05,188.05,61585660,176.1,6.7859
2020-01-30,190.95,192.55,184.25,186.2,186.2,70900581,188.05,-0.9838
2020-01-31,186.3,188.35,175.95,176.6,176.6,75621897,186.2,-5.1557
2020-02-03,163.5,168.3,159.55,163.85,163.85,66616190,176.6,-7.2197
2020-02-04,166.55,168.6,161.2,165.7,165.7,49034642,163.85,1.1291
2020-02-05,167.4,184.95,166.6,183.75,183.75,92982265,165.7,10.8932
2020-02-06,182.0,183.4,175.75,178.85,178.85,61821140,183.75,-2.6667
2020-02-07,177.4,178.15,173.0,173.6,173.6,45195760,178.85,-2.9354
2020-02-10,173.2,173.2,168.0,168.9,168.9,33279372,173.6,-2.7074
2020-02-11,171.85,175.15,168.4,169.75,169.75,42868276,168.9,0.5033
2020-02-12,173.0,173.3,169.0,170.95,170.95,34621395,169.75,0.7069
2020-02-13,171.35,172.35,168.1,169.5,169.5,25049848,170.95,-0.8482
2020-02-14,172.0,176.2,168.3,169.1,169.1,56676430,169.5,-0.236
2020-02-17,170.4,171.35,166.35,169.1,169.1,32893274,169.1,0.0
2020-02-18,168.0,168.0,158.6,161.6,161.6,52744122,169.1,-4.4352
