Date,Open,High,Low,Close,Adj Close,Volume,Prev Close,change
2007-02-08,327.85,328.725,324.3375,326.125,239.9012,2650024,326.575,-0.1378
2007-02-09,327.35,329.3625,320.7875,321.85,236.7566,1993360,326.125,-1.3108
2007-02-12,312.5,324.675,312.5,313.95,230.9452,1786388,321.85,-2.4546
2007-02-13,314.0,321.225,308.75,313.225,230.4119,4130352,313.95,-0.2309
2007-02-14,313.25,316.75,310.0,315.1875,231.8555,3137876,313.225,0.6265
2007-02-15,316.25,325.0,306.275,323.0625,237.6485,3673556,315.1875,2.4985
2007-02-19,325.35,329.675,323.8,327.45,240.8759,4738696,323.0625,1.3581
2007-02-20,328.475,330.95,323.75,324.8875,238.991,5400148,327.45,-0.7826
2007-02-21,325.0,327.9375,320.0,320.9625,236.1036,3938188,324.8875,-1.2081
2007-02-22,325.0,328.1,321.5,323.575,238.0253,6939112,320.9625,0.814
2007-02-23,323.75,324.875,318.25,319.3375,234.9083,3167688,323.575,-1.3096
2007-02-26,318.0,323.4625,308.125,321.525,236.5174,4677684,319.3375,0.685
2007-02-27,313.5,323.55,313.5,316.0375,232.4807,4709968,321.525,-1.7067
2007-02-28,308.25,311.2375,293.0,298.35,219.4697,9347956,316.0375,-5.5966
2007-03-01,300.0,317.0,297.6,313.6625,230.7336,7858564,298.35,5.1324
2007-03-02,313.7,315.0,300.25,302.1375,222.2558,5311752,313.6625,-3.6743
2007-03-05,297.5,299.75,287.5,288.8875,212.509,5120880,302.1375,-4.3854
2007-03-06,302.5,333.75,290.275,299.3125,220.1777,3623920,288.8875,3.6087
2007-03-07,300.5,306.175,289.35,297.95,219.1754,4440632,299.3125,-0.4552
2007-03-08,297.5,307.425,297.5,304.6,224.0672,2274988,297.95,2.2319
2007-03-09,307.075,308.25,299.5,303.0375,222.9177,3232148,304.6,-0.513
2007-03-12,306.175,313.425,302.75,308.75,227.12,3636936,303.0375,1.8851
2007-03-13,306.375,317.225,300.025,316.35,232.7107,2032088,308.75,2.4615
2007-03-14,306.25,310.475,301.25,303.3875,223.1754,3824948,316.35,-4.0975
2007-03-15,307.5,312.75,307.0,308.575,226.9913,3823288,303.3875,1.7099
2007-03-16,310.35,314.4625,303.7875,309.4125,227.6074,4224284,308.575,0.2714
2007-03-19,304.075,316.1875,300.45,315.225,231.8831,1213696,309.4125,1.8786
2007-03-20,315.0,319.125,312.0,313.25,230.4302,2775592,315.225,-0.6265
2007-03-21,315.25,317.35,310.0,316.75,233.0049,1970036,313.25,1.1173
2007-03-22,319.25,326.75,319.25,325.7625,239.6346,4125592,316.75,2.8453
2007-03-23,328.0,330.0,320.0,322.05,236.9038,5265296,325.7625,-1.1396
2007-03-26,321.25,324.675,313.8125,315.3375,231.9659,6098736,322.05,-2.0843
2007-03-28,317.475,317.475,298.5125,300.25,220.8673,8818048,315.3375,-4.7846
2007-03-29,297.2375,314.2,297.2375,312.0875,229.5751,10266624,300.25,3.9425
2007-03-30,312.0875,313.7,305.0625,308.4625,226.9085,2807056,312.0875,-1.1615
2007-04-02,302.5,305.0,296.25,297.3,218.6973,3875896,308.4625,-3.6188
2007-04-03,298.75,304.2,297.0,300.6625,221.1707,3256852,297.3,1.131
2007-04-04,304.5,306.175,297.6,299.6,220.3891,2402496,300.6625,-0.3534
2007-04-05,299.8625,301.5,296.525,298.55,219.6167,2533992,299.6,-0.3505
2007-04-09,300.125,306.6875,300.125,304.3,223.8466,2284524,298.55,1.926
2007-04-10,304.3,306.25,298.8375,299.3375,220.1961,3480240,304.3,-1.6308
2007-04-11,301.35,302.3625,296.75,297.6375,218.9454,3826336,299.3375,-0.5679
2007-04-12,297.0,302.25,293.0,300.2375,220.8582,3694956,297.6375,0.8735
2007-04-13,302.5,317.1,298.5,315.5,232.0853,9778848,300.2375,5.0835
2007-04-16,321.0,326.475,317.5625,320.0625,235.4416,9986220,315.5,1.4461
2007-04-17,321.425,328.75,309.5,312.5625,229.9245,10464964,320.0625,-2.3433
2007-04-18,313.5,316.25,310.25,311.875,229.4187,2853584,312.5625,-0.22
2007-04-19,307.5,312.0,301.275,310.725,228.5729,3164652,311.875,-0.3687
2007-04-20,313.0,316.9875,312.525,314.4125,231.2854,2870752,310.725,1.1867
2007-04-23,313.75,317.45,311.25,311.95,229.474,2265224,314.4125,-0.7832
2007-04-24,311.0,315.5,304.75,306.2125,225.2535,6922516,311.95,-1.8392
2007-04-25,306.25,306.725,302.0,305.3375,224.6097,21752404,306.2125,-0.2857
2007-04-26,306.75,312.4,305.0,310.1,228.1131,5941756,305.3375,1.5598
2007-04-27,308.75,309.125,304.3125,308.625,227.028,4805284,310.1,-0.4757
2007-04-30,310.2625,317.475,301.25,316.5,232.8209,3888052,308.625,2.5516
2007-05-03,318.7,323.7,318.1375,322.55,237.2714,6643028,316.5,1.9115
2007-05-04,324.75,332.475,317.25,318.2625,234.1174,7101200,322.55,-1.3292
2007-05-07,320.5,321.225,316.2875,318.225,234.0899,5553328,318.2625,-0.0118
2007-05-08,317.5,320.0,314.3125,316.6375,232.9221,8191004,318.225,-0.4989
2007-05-09,325.0,325.0,306.25,309.875,227.9475,4699828,316.6375,-2.1357
2007-05-10,311.25,322.475,306.5,307.425,226.1453,3044200,309.875,-0.7906
2007-05-11,312.5,314.75,302.5,313.1375,230.3475,3867656,307.425,1.8582
2007-05-14,319.625,319.625,311.525,312.5625,229.9245,1260376,313.1375,-0.1836
2007-05-15,315.0,315.0,306.25,309.5125,227.6809,4203120,312.5625,-0.9758
2007-05-16,316.25,316.25,302.6375,306.05,225.1339,6523616,309.5125,-1.1187
2007-05-17,308.275,313.425,307.5,312.5,229.8785,2931260,306.05,2.1075
2007-05-18,314.9875,319.0,312.5,313.2125,230.4027,2921004,312.5,0.228
2007-05-21,317.5,317.5,307.5,309.2625,227.497,2856844,313.2125,-1.2611
2007-05-22,309.375,311.0,305.2625,307.6625,226.3201,6160224,309.2625,-0.5174
2007-05-23,310.375,310.375,306.275,308.35,226.8258,1271812,307.6625,0.2235
2007-05-24,312.5,312.5,305.25,306.1875,225.235,4552804,308.35,-0.7013
2007-05-25,305.2375,308.75,302.0,307.4875,226.1913,5244168,306.1875,0.4246
2007-05-28,312.5,312.5,305.8875,306.375,225.3729,2585172,307.4875,-0.3618
2007-05-29,306.225,308.75,305.0,307.7875,226.412,2967280,306.375,0.461
2007-05-30,312.5,312.5,302.55,303.9125,223.5615,2600056,307.7875,-1.259
2007-05-31,307.25,307.25,300.0,302.0875,222.2189,5176492,303.9125,-0.6005
2007-06-01,307.275,307.275,302.7875,304.675,224.1224,1728988,302.0875,0.8565
2007-06-04,307.0,312.5,300.5,302.025,222.173,1853384,304.675,-0.8698
2007-06-05,304.45,304.45,300.0,302.0125,222.1638,1751600,302.025,-0.0041
2007-06-06,303.75,304.25,294.55,300.0875,220.7478,3832020,302.0125,-0.6374
2007-06-07,300.0,303.6,291.325,301.75,221.9707,2008940,300.0875,0.554
2007-06-08,301.625,307.625,297.5,305.025,224.3798,6019076,301.75,1.0853
2007-06-11,309.1375,309.85,304.5125,305.3375,224.6097,2648136,305.025,0.1025
2007-06-12,302.5,307.5,300.0,304.3375,223.8741,1402072,305.3375,-0.3275
2007-06-13,304.75,305.0,298.325,300.8125,221.2811,1768488,304.3375,-1.1583
2007-06-14,302.5,305.0,300.325,301.1375,221.5203,4176068,300.8125,0.108
2007-06-15,305.0,305.0,295.0,296.1,218.5403,4983152,301.1375,-1.6728
2007-06-18,298.25,298.75,290.0,290.65,214.5178,2874456,296.1,-1.8406
2007-06-19,291.275,291.375,285.825,290.0,214.0381,3495436,290.65,-0.2236
2007-06-20,290.25,293.25,285.25,286.75,211.6393,4024968,290.0,-1.1207
2007-06-21,286.25,287.7,282.5,286.4,211.381,3043728,286.75,-0.1221
2007-06-22,286.25,288.75,283.625,284.9875,210.3385,2677304,286.4,-0.4932
2007-06-25,284.9875,287.5,279.6875,281.4375,207.7184,2803776,284.9875,-1.2457
2007-06-26,282.75,285.0,279.4625,280.4375,206.9803,2832744,281.4375,-0.3553
2007-06-27,282.475,284.675,281.0,283.2875,209.0838,2956696,280.4375,1.0163
2007-06-28,285.9875,285.9875,281.25,284.2125,209.7665,4342792,283.2875,0.3265
2007-06-29,285.25,289.0,285.0125,287.3375,212.0729,3004456,284.2125,1.0995
2007-07-02,288.25,288.25,282.75,283.6125,209.3237,1477152,287.3375,-1.2964
2007-07-03,287.5,287.5,281.0,281.9,208.0598,1829368,283.6125,-0.6038
2007-07-04,282.0,285.0,279.0,279.4125,206.2239,2415464,281.9,-0.8824
2007-07-05,282.05,282.05,275.2,277.9125,205.1167,3179204,279.4125,-0.5368
2007-07-06,278.75,291.225,275.025,289.6625,213.7889,7605684,277.9125,4.2279
2007-07-09,292.1,295.6,291.25,294.1875,217.1287,5359768,289.6625,1.5622
2007-07-10,296.25,300.0,292.0,295.7875,218.3096,7492968,294.1875,0.5439
2007-07-11,295.5,296.25,275.0,287.225,211.9899,6062124,295.7875,-2.8948
2007-07-12,288.75,292.25,283.5,290.6375,214.5087,5763944,287.225,1.1881
2007-07-13,309.025,315.375,282.5625,284.0,209.6097,5784648,290.6375,-2.2838
2007-07-16,283.75,284.5,278.5,282.075,208.189,3990240,284.0,-0.6778
2007-07-17,293.95,293.95,287.5,288.9375,213.2538,6164688,282.075,2.4329
2007-07-18,289.25,292.5,286.8375,291.6625,215.2651,4371180,288.9375,0.9431
2007-07-19,291.75,296.25,291.375,295.55,218.1344,4075512,291.6625,1.3329
2007-07-20,297.25,297.4875,291.85,293.975,216.9718,3744932,295.55,-0.5329
2007-07-23,292.45,298.75,290.525,297.7375,219.7489,4716456,293.975,1.2799
2007-07-24,297.475,298.0,291.75,292.975,216.2338,3127176,297.7375,-1.5996
2007-07-25,292.0,292.75,286.25,287.05,211.8607,2670172,292.975,-2.0224
2007-07-26,288.75,302.5,286.275,297.275,219.4074,6002804,287.05,3.5621
2007-07-27,290.0,293.75,281.5,288.25,213.2845,3203236,297.275,-3.0359
2007-07-30,287.5,292.5,282.5625,284.1125,210.2231,1835848,288.25,-1.4354
2007-07-31,287.75,290.5,282.5,289.075,213.8951,3218540,284.1125,1.7467
2007-08-01,286.25,286.25,277.75,278.7875,206.2829,4382172,289.075,-3.5588
2007-08-02,280.0,281.125,272.5,273.7875,202.5833,1912008,278.7875,-1.7935
2007-08-03,278.5,278.5,270.875,274.225,202.9071,1993184,273.7875,0.1598
2007-08-06,272.5,279.5,268.5,274.8625,203.3787,2737548,274.225,0.2325
2007-08-07,278.275,279.45,273.525,277.325,205.2009,2985212,274.8625,0.8959
2007-08-08,287.5,292.25,279.5,288.15,213.2106,4055164,277.325,3.9034
2007-08-09,290.0,297.2125,283.8,286.425,211.9342,5074436,288.15,-0.5986
2007-08-10,278.75,288.375,270.1,286.125,211.7122,6290560,286.425,-0.1047
2007-08-13,287.5,287.5,281.2875,283.625,209.8624,1205524,286.125,-0.8737
2007-08-14,283.75,285.0,280.0,282.5625,209.0762,1222796,283.625,-0.3746
2007-08-16,275.0,279.9,271.25,272.0,201.2607,6663120,282.5625,-3.7381
2007-08-17,272.0,273.25,259.8,264.0375,195.369,6901104,272.0,-2.9274
2007-08-20,270.875,274.85,262.775,263.8875,195.2581,4386844,264.0375,-0.0568
2007-08-21,269.125,269.125,251.125,253.8125,187.8033,4363364,263.8875,-3.8179
2007-08-22,255.0,258.175,249.0,256.475,189.7733,3826620,253.8125,1.049
2007-08-23,258.0,262.0,251.0,251.975,186.4436,3113748,256.475,-1.7546
2007-08-24,253.75,256.625,249.875,254.6,188.3859,1926972,251.975,1.0418
2007-08-27,256.2375,259.7,255.0125,256.625,189.8843,2666856,254.6,0.7954
2007-08-28,259.0,259.75,252.75,257.1875,190.3005,2263504,256.625,0.2192
2007-08-29,255.0,259.95,250.25,257.9,190.8277,3196688,257.1875,0.277
2007-08-30,260.5,264.75,256.25,261.5,193.4914,7003172,257.9,1.3959
2007-08-31,263.0,267.425,261.75,266.0875,196.8859,2377496,261.5,1.7543
2007-09-03,267.5,268.75,263.35,265.3125,196.3125,2496264,266.0875,-0.2913
2007-09-04,266.25,271.925,265.25,266.525,197.2096,2182756,265.3125,0.457
2007-09-05,266.75,270.7375,266.275,268.0875,198.3658,3516964,266.525,0.5862
2007-09-06,266.25,270.25,265.25,269.5,199.4109,1871860,268.0875,0.5269
2007-09-07,269.25,271.125,267.5,269.0625,199.0872,1691576,269.5,-0.1623
2007-09-10,269.0625,269.0625,261.0,261.8125,193.7227,2201060,269.0625,-2.6945
2007-09-11,273.6125,273.6125,255.0,255.8375,189.3016,3386556,261.8125,-2.2822
2007-09-12,257.5,259.4375,253.375,253.9,187.868,2344104,255.8375,-0.7573
2007-09-13,256.225,258.75,252.6,257.7,190.6797,2153072,253.9,1.4967
2007-09-14,262.5,262.5,254.525,255.6125,189.1351,1900228,257.7,-0.8101
2007-09-17,256.25,257.95,248.925,249.4125,184.5476,5086176,255.6125,-2.4255
2007-09-18,249.25,251.925,248.25,250.6125,185.4354,4942808,249.4125,0.4811
2007-09-19,256.25,258.425,254.3,255.7625,189.2461,4642668,250.6125,2.055
2007-09-20,255.0,255.525,249.3,250.5125,185.3615,2355156,255.7625,-2.0527
2007-09-21,247.75,256.25,244.5,254.45,188.275,7928660,250.5125,1.5718
2007-09-24,255.0,257.5,250.05,251.8125,186.3234,3595068,254.45,-1.0365
2007-09-25,252.5,253.5,249.05,250.425,185.2967,5400496,251.8125,-0.551
2007-09-26,252.5,262.2,251.25,260.1875,192.5203,8340892,250.425,3.8984
2007-09-27,262.5,266.875,261.75,265.625,196.5436,8602140,260.1875,2.0898
2007-09-28,256.25,270.0,256.25,265.0375,196.1089,6249532,265.625,-0.2212
2007-10-01,265.25,265.25,255.75,260.4125,192.6868,2176580,265.0375,-1.745
2007-10-03,262.5,273.75,262.475,269.8,199.6328,5122872,260.4125,3.6049
2007-10-04,271.25,271.25,263.5,269.825,199.6513,4359804,269.8,0.0093
2007-10-05,269.825,269.825,264.325,268.2,198.449,1744048,269.825,-0.6022
2007-10-08,270.2625,274.7,265.55,269.5875,199.4757,2662144,268.2,0.5173
2007-10-09,270.0,276.2,268.825,273.7375,202.5463,3707640,269.5875,1.5394
2007-10-10,276.175,282.5625,274.6,281.375,208.1976,3983236,273.7375,2.7901
2007-10-11,283.75,283.85,265.0,268.0,198.301,5598340,281.375,-4.7534
2007-10-12,263.0,268.75,257.575,265.875,196.7286,4912920,268.0,-0.7929
2007-10-15,267.5,272.9125,264.9375,268.5375,198.6987,6871600,265.875,1.0014
2007-10-16,275.0,278.75,265.25,267.1,197.6351,7060528,268.5375,-0.5353
2007-10-17,265.0,278.75,250.0,273.675,202.5,6924440,267.1,2.4616
2007-10-18,283.75,287.475,269.325,280.9625,207.8923,13645436,273.675,2.6628
2007-10-19,286.9625,287.5,270.6,277.2125,205.1176,8094132,280.9625,-1.3347
2007-10-22,279.25,279.25,266.275,267.9875,198.8296,3836808,277.2125,-3.3278
2007-10-23,267.0,275.0,264.75,265.9,197.2809,5862364,267.9875,-0.779
2007-10-24,275.0,275.0,260.825,262.0,194.3873,4100988,265.9,-1.4667
2007-10-25,264.75,265.0,259.5375,262.4,194.6841,4925272,262.0,0.1527
2007-10-26,262.5,271.0,260.55,267.825,198.7091,2960060,262.4,2.0675
2007-10-29,272.25,272.5,265.35,267.0,198.097,3536052,267.825,-0.308
2007-10-30,268.0,268.75,260.075,262.125,194.4801,3145804,267.0,-1.8258
2007-10-31,261.75,265.925,254.25,259.5,192.5326,47216528,262.125,-1.0014
2007-11-01,263.75,263.75,254.875,255.7625,189.7595,5518404,259.5,-1.4403
2007-11-02,252.5,257.5,250.75,255.3,189.4163,3494680,255.7625,-0.1808
2007-11-05,255.25,257.7,251.3125,252.825,187.5801,1876468,255.3,-0.9695
2007-11-06,253.75,254.95,250.0,251.075,186.2817,2198988,252.825,-0.6922
2007-11-07,251.275,252.2875,246.525,249.2625,184.9369,3504016,251.075,-0.7219
2007-11-08,247.525,249.95,245.0,247.4125,183.5643,2686964,249.2625,-0.7422
2007-11-12,246.3125,246.3125,240.0,240.9625,178.7789,5280988,247.4125,-2.607
2007-11-13,240.9625,243.175,231.6625,236.8375,175.7184,4697988,240.9625,-1.7119
2007-11-14,240.0,261.275,240.0,246.675,183.0172,3588368,236.8375,4.1537
2007-11-15,247.75,249.475,242.5,245.05,181.8115,2295396,246.675,-0.6588
2007-11-16,245.0,249.5,241.7875,245.725,182.3124,3666816,245.05,0.2755
2007-11-19,240.025,251.75,240.025,248.375,184.2784,2943548,245.725,1.0784
2007-11-20,247.25,247.25,239.525,240.325,178.3059,4111392,248.375,-3.2411
2007-11-21,240.325,245.0,234.0,236.2,175.2454,3337028,240.325,-1.7164
2007-11-22,242.425,242.425,233.75,237.55,176.2471,2402356,236.2,0.5716
2007-11-23,238.125,241.5,237.4375,240.2375,178.241,2273540,237.55,1.1313
2007-11-26,245.0,248.5,242.5,246.275,182.7204,2234300,240.2375,2.5131
2007-11-27,247.625,249.725,242.525,248.9875,184.7329,1503964,246.275,1.1014
2007-11-28,250.0,250.95,242.5,244.125,181.1252,2927688,248.9875,-1.9529
2007-11-29,250.0,250.125,238.75,241.5125,179.1869,5029688,244.125,-1.0701
2007-11-30,241.5125,254.5,241.5125,253.05,187.747,5334612,241.5125,4.7772
2007-12-03,254.0,266.5,252.6,262.475,194.7397,6516348,253.05,3.7246
2007-12-04,262.475,262.5,256.2625,257.425,190.993,1783824,262.475,-1.924
2007-12-05,257.5,261.25,255.125,258.3,191.6422,2069240,257.425,0.3399
2007-12-06,260.0,262.925,257.8,258.8875,192.0781,4163452,258.3,0.2275
2007-12-07,260.0,268.0125,256.5625,265.65,197.0954,4805808,258.8875,2.6121
2007-12-10,267.525,268.5,257.5,258.9,192.0873,3864020,265.65,-2.5409
2007-12-11,262.25,262.25,256.3125,260.325,193.1446,2907456,258.9,0.5504
2007-12-12,257.05,265.0,256.525,263.35,195.3889,3718608,260.325,1.162
2007-12-13,262.425,265.525,256.925,257.4,190.9745,4645736,263.35,-2.2594
2007-12-14,253.825,263.75,253.825,260.1,192.9777,2720436,257.4,1.049
2007-12-17,268.1,268.1,251.25,253.1,187.7841,3203328,260.1,-2.6913
2007-12-18,252.5,260.0,250.825,251.225,186.393,3845860,253.1,-0.7408
2007-12-19,253.0,257.2,252.0,256.125,190.0285,2671020,251.225,1.9504
2007-12-20,257.375,263.4875,255.75,261.3375,193.8958,3036020,256.125,2.0351
2007-12-24,270.0,280.0,262.5,277.425,205.8316,4655664,261.3375,6.1558
2007-12-26,278.75,279.925,271.5375,275.075,204.0882,2905996,277.425,-0.8471
2007-12-27,276.275,280.0,271.6375,277.6875,206.0265,4008568,275.075,0.9497
2007-12-28,275.0,275.0,265.0,270.5375,200.7216,2196596,277.6875,-2.5748
2007-12-31,270.75,274.0125,263.0,269.35,199.8405,2156168,270.5375,-0.4389
2008-01-01,269.25,269.25,263.0,263.6375,195.6023,928388,269.35,-2.1208
2008-01-02,265.0,265.25,257.875,262.5,194.7583,2864924,263.6375,-0.4315
2008-01-03,257.525,261.25,251.3375,252.7625,187.5337,5168280,262.5,-3.7095
2008-01-04,252.7625,255.725,250.575,251.3,186.4486,2318868,252.7625,-0.5786
2008-01-07,250.0,252.2,243.125,243.9,180.9583,3647344,251.3,-2.9447
2008-01-08,245.0,248.0,242.325,246.9625,183.2305,3207732,243.9,1.2556
2008-01-09,248.7,251.5,247.475,249.075,184.7978,2450128,246.9625,0.8554
2008-01-10,249.5,252.375,240.5,245.4125,182.0805,3342376,249.075,-1.4704
2008-01-11,228.8375,251.0,228.8375,247.4375,183.5829,2149188,245.4125,0.8251
2008-01-14,249.95,249.95,238.9,240.2875,178.2781,4158864,247.4375,-2.8896
2008-01-15,241.25,242.0,233.5,235.0,174.3551,2935588,240.2875,-2.2005
2008-01-16,235.0,241.675,231.25,236.2375,175.2732,3131956,235.0,0.5266
2008-01-17,241.45,241.5,229.75,230.675,171.1461,6302096,236.2375,-2.3546
2008-01-18,232.375,235.0,224.275,225.8,167.5293,4333816,230.675,-2.1134
2008-01-21,226.0,226.175,201.3125,207.7625,154.1465,4840032,225.8,-7.9883
2008-01-22,203.675,247.5,181.25,200.0625,148.4337,6376872,207.7625,-3.7062
2008-01-23,214.75,222.5,201.25,217.9875,162.3414,5359120,200.0625,8.9597
2008-01-24,217.5,222.0,206.4375,210.8125,156.998,2013336,217.9875,-3.2915
2008-01-25,213.25,224.425,212.525,221.15,164.6967,2243116,210.8125,4.9036
2008-01-28,217.5,217.5,206.25,213.575,159.0554,2485660,221.15,-3.4253
2008-01-29,214.0,221.15,213.75,216.925,161.5502,3258712,213.575,1.5685
2008-01-30,220.5,223.0,215.0,217.4625,161.9505,3032856,216.925,0.2478
2008-01-31,217.5,222.5,208.8375,218.4375,162.6766,5966956,217.4625,0.4484
2008-02-01,221.25,235.275,218.325,232.375,173.0562,4169520,218.4375,6.3805
2008-02-04,236.25,247.25,234.75,243.9125,181.6485,3730520,232.375,4.965
2008-02-05,240.0,243.75,233.9125,238.7625,177.8132,1722872,243.9125,-2.1114
2008-02-06,232.5,232.5,223.625,226.525,168.6996,4007952,238.7625,-5.1254
2008-02-07,226.525,226.525,217.7625,219.7625,163.6634,2574652,226.525,-2.9853
2008-02-08,221.0,231.25,220.0,224.6,167.266,2576820,219.7625,2.2012
2008-02-11,224.6,233.0,215.025,226.525,168.6996,3200988,224.6,0.8571
2008-02-12,226.25,231.25,215.0,216.1625,160.9823,5161328,226.525,-4.5745
2008-02-13,218.75,224.25,212.825,217.2375,161.7829,2185376,216.1625,0.4973
2008-02-14,221.25,225.0,215.25,218.45,162.6859,2246480,217.2375,0.5581
2008-02-15,215.0,221.7625,215.0,218.175,162.4811,2213044,218.45,-0.1259
2008-02-18,218.175,218.75,212.5,213.3,158.8505,1723160,218.175,-2.2344
2008-02-19,214.0,221.0,213.75,218.8625,162.9931,1947288,213.3,2.6078
2008-02-20,219.975,223.6625,218.3125,221.525,164.9759,3060624,218.8625,1.2165
2008-02-21,224.5,232.75,220.5,228.6625,170.2914,3562052,221.525,3.222
2008-02-22,230.0,230.225,221.25,225.1375,167.6662,2401516,228.6625,-1.5416
2008-02-25,232.0,232.25,222.5625,225.1875,167.7035,3255460,225.1375,0.0222
2008-02-26,231.0,231.0,223.75,224.6,167.266,4999584,225.1875,-0.2609
2008-02-27,227.0,228.7125,218.5125,219.3875,163.3841,2364056,224.6,-2.3208
2008-02-28,221.25,222.5,218.0,220.225,164.0078,5579004,219.3875,0.3817
2008-02-29,220.0,222.925,215.875,219.35,163.3561,3416480,220.225,-0.3973
2008-03-03,216.5,217.175,210.0,212.15,157.9941,3141328,219.35,-3.2824
2008-03-04,214.5,217.5,211.775,214.7,159.8932,3010532,212.15,1.202
2008-03-05,211.25,220.7,211.25,218.825,162.9652,2209348,214.7,1.9213
2008-03-07,215.65,216.525,210.5625,211.5375,157.5379,1996828,218.825,-3.3303
2008-03-10,211.5375,213.5,207.5,208.4125,155.2107,2494168,211.5375,-1.4773
2008-03-11,210.0,210.0,205.0,205.875,153.3209,4043520,208.4125,-1.2175
2008-03-12,209.75,212.5,202.5625,205.8875,153.3302,1884412,205.875,0.0061
2008-03-13,203.75,203.75,190.25,194.925,145.1662,3408600,205.8875,-5.3245
2008-03-14,195.0,203.225,187.5,200.9625,149.6625,2216056,194.925,3.0973
2008-03-17,193.75,199.425,192.1875,197.9625,147.4283,1958904,200.9625,-1.4928
2008-03-18,197.5,207.2,192.5,204.425,152.2411,3596080,197.9625,3.2645
2008-03-19,207.0,210.0,201.3875,202.8625,151.0774,4361924,204.425,-0.7643
2008-03-24,202.8625,209.375,202.8625,205.925,153.3581,3301984,202.8625,1.5096
2008-03-25,210.0,224.9625,208.75,219.125,163.1886,2928896,205.925,6.4101
2008-03-26,235.0,235.0,212.8875,219.5875,163.533,2171768,219.125,0.2111
2008-03-27,218.0,219.0,210.275,213.125,158.7202,6151152,219.5875,-2.943
2008-03-28,213.25,218.675,213.0,217.7625,162.1739,3633696,213.125,2.176
2008-03-31,217.7625,217.7625,199.25,202.6125,150.8913,4051860,217.7625,-6.9571
2008-04-01,205.0,213.225,202.5,208.0875,154.9686,2086728,202.6125,2.7022
2008-04-02,212.5,217.25,212.3125,212.8125,158.4875,1428844,208.0875,2.2707
2008-04-03,212.5,223.0,212.5,221.35,164.8456,3287172,212.8125,4.0118
2008-04-04,221.5,222.475,215.0125,218.225,162.5184,2020844,221.35,-1.4118
2008-04-07,223.75,230.025,219.55,226.025,168.3272,3659528,218.225,3.5743
2008-04-08,226.25,226.75,218.75,221.8375,165.2087,4055352,226.025,-1.8527
2008-04-09,220.0,223.0,217.25,219.0625,163.1421,1482600,221.8375,-1.2509
2008-04-10,220.0,229.9125,219.25,224.8875,167.4801,2925932,219.0625,2.6591
2008-04-11,225.7625,231.25,223.3125,227.0,169.0533,2189264,224.8875,0.9394
2008-04-15,230.5,246.25,220.1,243.5375,181.3693,5703772,227.0,7.2852
2008-04-16,246.25,250.5,240.5,242.975,180.9504,6438768,243.5375,-0.231
2008-04-17,249.925,252.5,244.8875,250.225,186.3496,3999556,242.975,2.9838
2008-04-21,252.25,258.75,246.65,248.35,184.9533,3399296,250.225,-0.7493
2008-04-22,246.2375,246.2375,220.5,221.8,165.1807,13785196,248.35,-10.6906
2008-04-23,221.75,226.425,220.0125,222.2875,165.5438,6326156,221.8,0.2198
2008-04-24,226.0,226.225,216.0,222.6875,165.8417,15290096,222.2875,0.1799
