Date,High,Low,Open,Close,Volume,Adj Close,Prev Close,change
2007-06-22,379.56,366.02,370.0,376.18,2367185.0,307.5744,370.39,1.5632
2007-06-25,382.4,370.85,374.4,380.06,2746085.0,310.7468,376.18,1.0314
2007-06-26,382.85,375.0,380.4,377.49,1907175.0,308.6455,380.06,-0.6762
2007-06-27,380.0,370.0,377.78,373.0,2189725.0,304.9744,377.49,-1.1894
2007-06-28,395.0,375.26,379.2,391.99,6262465.0,320.5011,373.0,5.0912
2007-06-29,409.0,392.02,392.02,406.74,6601450.0,332.5611,391.99,3.7629
2007-07-02,409.0,360.0,360.0,406.4,1571665.0,332.2831,406.74,-0.0836
2007-07-03,409.2,393.24,409.0,400.11,2136750.0,327.1402,406.4,-1.5477
2007-07-04,404.98,395.21,404.6,396.47,983475.0,324.164,400.11,-0.9097
2007-07-05,399.6,386.52,396.15,390.05,1453225.0,318.9149,396.47,-1.6193
2007-07-06,390.0,382.4,387.04,383.31,1847990.0,313.4041,390.05,-1.728
2007-07-09,390.98,381.2,386.0,384.47,1224500.0,314.3526,383.31,0.3026
2007-07-10,388.4,379.6,387.2,383.08,2914555.0,313.2161,384.47,-0.3615
2007-07-11,386.6,380.01,380.4,380.87,1390395.0,311.4091,383.08,-0.5769
2007-07-12,393.42,383.11,383.6,390.82,1835495.0,319.5445,380.87,2.6124
2007-07-13,400.22,391.03,391.03,397.51,3711550.0,325.0143,390.82,1.7118
2007-07-16,402.4,394.02,397.6,399.05,3225970.0,326.2736,397.51,0.3874
2007-07-17,400.92,389.0,400.74,392.54,2687155.0,320.9508,399.05,-1.6314
2007-07-18,393.8,388.4,393.8,390.02,1868115.0,318.8904,392.54,-0.642
2007-07-19,395.0,388.2,390.0,391.56,2060755.0,320.1495,390.02,0.3949
2007-07-20,398.96,389.11,395.6,393.26,3259050.0,321.5396,391.56,0.4342
2007-07-23,400.0,392.0,392.8,398.37,2206715.0,325.7176,393.26,1.2994
2007-07-24,400.0,391.0,399.94,394.6,1306600.0,322.6351,398.37,-0.9464
2007-07-25,400.0,386.6,393.0,393.28,2532055.0,321.5558,394.6,-0.3345
2007-07-26,410.0,392.0,394.4,405.77,4841820.0,331.768,393.28,3.1759
2007-07-27,400.0,379.0,400.0,381.52,4676040.0,311.9405,405.77,-5.9763
2007-07-30,388.4,372.2,379.96,381.49,3668100.0,311.916,381.52,-0.0079
2007-07-31,406.0,383.0,384.0,403.42,3305265.0,329.8466,381.49,5.7485
2007-08-01,400.0,380.0,394.4,388.51,4548685.0,317.6557,403.42,-3.6959
2007-08-02,393.0,382.2,388.0,389.09,2511010.0,318.13,388.51,0.1493
2007-08-03,407.8,390.4,405.0,397.91,4285660.0,325.3415,389.09,2.2668
2007-08-06,393.98,384.43,393.0,388.19,2902110.0,317.3941,397.91,-2.4428
2007-08-07,397.0,389.25,393.0,394.64,3394930.0,322.6679,388.19,1.6616
2007-08-08,418.56,395.8,395.8,414.46,4404640.0,338.8732,394.64,5.0223
2007-08-09,420.0,400.4,420.0,403.95,3452865.0,330.2799,414.46,-2.5358
2007-08-10,396.0,383.26,395.0,389.75,4128315.0,318.6696,403.95,-3.5153
2007-08-13,400.0,391.0,391.0,396.66,1238605.0,324.3194,389.75,1.7729
2007-08-14,397.77,387.0,397.77,388.22,1440930.0,317.4187,396.66,-2.1278
2007-08-16,388.98,370.0,377.2,376.65,5516890.0,307.9587,388.22,-2.9803
2007-08-17,386.98,357.11,370.0,379.92,5488030.0,310.6324,376.65,0.8682
2007-08-20,397.8,379.0,389.99,383.14,4998535.0,313.2651,379.92,0.8475
2007-08-21,388.0,379.0,388.0,380.64,2673465.0,311.221,383.14,-0.6525
2007-08-22,389.0,378.05,382.0,380.35,3561590.0,310.984,380.64,-0.0762
2007-08-23,399.81,380.0,390.0,381.55,2879995.0,311.9651,380.35,0.3155
2007-08-24,387.4,380.0,387.4,381.72,1488930.0,312.1041,381.55,0.0446
2007-08-27,397.0,385.6,385.6,394.41,2030795.0,322.4798,381.72,3.3244
2007-08-28,400.0,390.2,393.99,395.57,2836405.0,323.4282,394.41,0.2941
2007-08-29,396.0,384.31,391.0,391.1,4633590.0,319.7734,395.57,-1.13
2007-08-30,404.4,388.03,394.01,398.11,5484125.0,325.505,391.1,1.7924
2007-08-31,401.0,393.0,399.2,395.5,2239160.0,323.3709,398.11,-0.6556
2007-09-03,404.4,392.0,397.6,399.66,1658165.0,326.7723,395.5,1.0518
2007-09-04,415.0,399.09,405.0,412.11,2568730.0,336.9517,399.66,3.1151
2007-09-05,415.96,406.2,411.0,410.33,2311335.0,335.4963,412.11,-0.4319
2007-09-06,426.0,403.2,419.98,422.53,3391880.0,345.4714,410.33,2.9732
2007-09-07,429.94,419.0,422.0,425.39,1818425.0,347.8098,422.53,0.6769
2007-09-10,425.0,412.0,414.51,421.54,1410240.0,344.6619,425.39,-0.9051
2007-09-11,430.94,422.0,422.0,429.65,1800175.0,351.2928,421.54,1.9239
2007-09-12,440.0,425.03,431.0,434.19,2948875.0,355.005,429.65,1.0567
2007-09-13,442.8,435.0,435.0,441.41,2411725.0,360.9081,434.19,1.6629
2007-09-14,448.0,439.0,444.22,444.33,2103045.0,363.2956,441.41,0.6615
2007-09-17,450.0,429.6,436.02,436.06,2332405.0,356.5338,444.33,-1.8612
2007-09-18,438.8,430.22,432.0,436.12,2800850.0,356.5829,436.06,0.0138
2007-09-19,484.8,448.26,448.8,470.36,5839625.0,384.5784,436.12,7.851
2007-09-20,476.4,465.2,465.2,467.83,2928690.0,382.5099,470.36,-0.5379
2007-09-21,478.8,457.0,457.0,473.77,3865685.0,387.3665,467.83,1.2697
2007-09-24,481.8,473.0,481.8,476.11,2272250.0,389.2797,473.77,0.4939
2007-09-25,483.76,472.24,476.11,478.48,1983830.0,391.2176,476.11,0.4978
2007-09-26,508.94,478.5,480.0,495.32,2824195.0,404.9863,478.48,3.5195
2007-09-27,507.94,490.01,499.0,500.64,3947770.0,409.3362,495.32,1.0741
2007-09-28,509.6,485.98,485.98,505.58,2214905.0,413.3752,500.64,0.9867
2007-10-01,509.6,489.4,500.6,505.31,1894875.0,413.1544,505.58,-0.0534
2007-10-03,539.8,505.0,509.8,518.3,4525060.0,423.7755,505.31,2.5707
2007-10-04,515.0,495.0,515.0,498.75,3450485.0,407.7908,518.3,-3.7719
2007-10-05,506.0,488.05,500.4,490.13,2249390.0,400.7429,498.75,-1.7283
2007-10-08,500.0,488.0,497.99,493.9,1969795.0,403.8253,490.13,0.7692
2007-10-09,505.0,491.2,495.98,501.89,3040880.0,410.3582,493.9,1.6177
2007-10-10,511.0,498.11,505.0,501.79,1687130.0,410.2764,501.89,-0.0199
2007-10-11,512.67,498.31,512.67,504.92,1618345.0,412.8355,501.79,0.6238
2007-10-12,500.98,484.2,484.2,495.55,2391280.0,405.1744,504.92,-1.8557
2007-10-15,517.0,489.11,500.0,512.33,4596555.0,418.894,495.55,3.3861
2007-10-16,519.0,500.2,512.0,514.9,2599745.0,420.9955,512.33,0.5016
2007-10-17,504.0,470.0,504.0,497.28,2691730.0,406.5889,514.9,-3.422
2007-10-18,517.0,480.4,498.0,490.02,4031125.0,400.653,497.28,-1.4599
2007-10-19,498.0,450.0,484.02,482.56,51963605.0,394.5535,490.02,-1.5224
2007-10-22,530.6,462.0,469.8,511.79,7131955.0,418.4527,482.56,6.0573
2007-10-23,520.0,498.2,518.8,513.73,4978530.0,420.0388,511.79,0.3791
2007-10-24,537.8,504.11,522.94,508.55,2519485.0,415.8035,513.73,-1.0083
2007-10-25,510.0,496.05,510.0,505.66,3698055.0,413.4406,508.55,-0.5683
2007-10-26,521.6,504.0,506.2,514.35,1609175.0,420.5458,505.66,1.7185
2007-10-29,566.99,516.0,516.0,562.6,4469575.0,459.9962,514.35,9.3808
2007-10-30,579.8,546.05,579.8,552.21,2577950.0,451.5011,562.6,-1.8468
2007-10-31,569.8,545.0,569.8,554.31,2400545.0,453.2182,552.21,0.3803
2007-11-01,562.0,532.11,560.0,539.45,3883975.0,441.0681,554.31,-2.6808
2007-11-02,535.0,518.0,525.01,530.1,3166985.0,433.4234,539.45,-1.7333
2007-11-05,530.0,520.0,530.0,522.02,2146150.0,426.817,530.1,-1.5242
2007-11-06,528.0,514.0,522.4,517.46,4049100.0,423.0886,522.02,-0.8735
2007-11-07,523.0,502.0,522.0,514.24,6834595.0,420.4559,517.46,-0.6223
2007-11-08,525.8,484.51,509.8,513.1,2280765.0,419.5237,514.24,-0.2217
2007-11-12,509.6,496.05,503.94,503.41,2829360.0,411.601,513.1,-1.8885
2007-11-13,524.4,498.0,499.8,516.32,3561140.0,422.1566,503.41,2.5645
2007-11-14,562.99,527.03,530.0,552.19,7752085.0,451.4848,516.32,6.9472
2007-11-15,552.0,535.0,550.0,540.2,2457360.0,441.6815,552.19,-2.1714
2007-11-16,550.0,525.0,536.0,540.25,2515810.0,441.7223,540.2,0.0093
2007-11-19,546.2,536.4,542.8,538.79,3431450.0,440.5285,540.25,-0.2702
2007-11-20,534.0,525.0,534.0,528.08,2666325.0,431.7718,538.79,-1.9878
2007-11-21,529.0,516.02,529.0,521.88,7136195.0,426.7025,528.08,-1.1741
2007-11-22,523.6,498.02,523.6,513.03,3121855.0,419.4665,521.88,-1.6958
2007-11-23,539.0,512.03,512.03,533.89,2255485.0,436.5222,513.03,4.066
2007-11-26,551.0,539.97,540.0,542.48,2576370.0,443.5456,533.89,1.6089
2007-11-27,546.0,528.2,539.0,546.0,2106420.0,446.4236,542.48,0.6489
2007-11-28,546.0,536.61,540.45,541.03,1935085.0,442.36,546.0,-0.9103
2007-11-29,557.3,536.1,550.02,541.51,3960670.0,442.7525,541.03,0.0887
2007-11-30,561.8,537.12,540.2,556.28,3750125.0,454.8289,541.51,2.7276
2007-12-03,568.0,545.4,556.48,547.67,6299140.0,447.7892,556.28,-1.5478
2007-12-04,552.0,544.0,548.0,547.44,989350.0,447.601,547.67,-0.042
2007-12-05,550.8,544.0,549.98,547.99,6794370.0,448.0507,547.44,0.1005
2007-12-06,568.4,551.13,557.6,562.86,2636500.0,460.2087,547.99,2.7136
2007-12-07,589.88,560.18,560.18,584.48,4302265.0,477.8858,562.86,3.8411
2007-12-10,592.0,563.22,590.0,575.34,2247905.0,470.4129,584.48,-1.5638
2007-12-11,593.7,576.02,576.02,588.99,3163185.0,481.5733,575.34,2.3725
2007-12-12,626.45,579.98,580.0,622.42,5307400.0,508.9067,588.99,5.6758
2007-12-13,642.01,600.0,610.2,633.88,3895945.0,518.2766,622.42,1.8412
2007-12-14,626.0,608.0,626.0,612.15,1950845.0,500.5096,633.88,-3.4281
2007-12-17,612.15,567.0,612.15,573.91,3068595.0,469.2436,612.15,-6.2468
2007-12-18,573.91,573.91,573.91,573.91,0.0,469.2436,573.91,0.0
2007-12-19,573.94,539.01,564.96,549.78,4153185.0,449.5143,573.91,-4.2045
2007-12-20,559.96,542.04,559.8,544.59,3824260.0,445.2708,549.78,-0.944
2007-12-24,580.0,553.98,555.0,579.71,2235730.0,473.9858,544.59,6.4489
2007-12-26,584.0,570.01,578.67,578.36,1169025.0,472.882,579.71,-0.2329
2007-12-27,586.83,572.0,575.02,582.04,3386280.0,475.8909,578.36,0.6363
2007-12-28,590.2,568.02,574.25,585.27,1918520.0,478.5319,582.04,0.555
2007-12-31,595.0,570.2,584.0,575.55,683030.0,470.5845,585.27,-1.6608
2008-01-01,586.98,573.0,582.4,584.52,611405.0,477.9188,575.55,1.5585
2008-01-02,618.0,580.41,590.0,611.76,3603980.0,500.1907,584.52,4.6602
2008-01-03,617.94,602.11,606.0,609.0,2499415.0,497.9341,611.76,-0.4512
2008-01-04,638.0,606.06,612.0,625.3,2990690.0,511.2614,609.0,2.6765
2008-01-07,627.94,610.1,614.4,623.26,2321780.0,509.5934,625.3,-0.3262
2008-01-08,639.98,604.0,628.0,616.1,2377510.0,503.7393,623.26,-1.1488
2008-01-09,652.4,608.0,614.0,636.03,2975720.0,520.0344,616.1,3.2349
2008-01-10,643.94,620.11,625.0,626.33,2307495.0,512.1035,636.03,-1.5251
2008-01-11,631.7,597.2,616.0,611.74,3310830.0,500.1743,626.33,-2.3294
2008-01-14,629.6,592.1,629.6,595.78,3680510.0,487.1252,611.74,-2.6089
2008-01-15,609.0,576.6,602.15,583.71,2609325.0,477.2563,595.78,-2.0259
2008-01-16,585.0,559.05,585.0,569.0,4619705.0,465.229,583.71,-2.5201
2008-01-17,585.2,548.4,578.0,570.37,6273020.0,466.3492,569.0,0.2408
2008-01-18,570.37,570.37,570.37,570.37,0.0,466.3492,570.37,0.0
2008-01-21,567.8,524.0,566.0,537.02,3490370.0,439.0813,570.37,-5.8471
2008-01-22,537.0,440.0,530.0,502.05,9303250.0,410.4889,537.02,-6.5119
2008-01-23,559.96,500.0,516.0,506.68,5605150.0,414.2746,502.05,0.9222
2008-01-24,558.0,504.0,520.0,521.84,3684520.0,426.6699,506.68,2.992
2008-01-25,549.8,528.26,539.4,542.85,2382095.0,443.8481,521.84,4.0261
2008-01-28,563.31,520.2,536.0,557.01,2765755.0,455.4257,542.85,2.6085
2008-01-29,585.8,548.02,560.0,572.8,2166035.0,468.3361,557.01,2.8348
2008-01-30,584.02,559.0,560.74,576.83,1766205.0,471.631,572.8,0.7036
2008-01-31,580.0,550.0,567.6,567.82,4618675.0,464.2643,576.83,-1.562
2008-02-01,601.77,567.0,567.0,599.98,2415910.0,490.5591,567.82,5.6638
2008-02-04,611.0,594.2,602.2,603.78,3170980.0,493.6661,599.98,0.6334
2008-02-05,619.6,602.6,602.6,614.01,2691970.0,502.0304,603.78,1.6943
2008-02-06,610.0,580.0,600.0,595.64,2061350.0,487.0106,614.01,-2.9918
2008-02-07,599.0,576.42,597.0,589.69,2441325.0,482.1458,595.64,-0.9989
2008-02-08,583.8,541.04,583.8,558.57,1871775.0,456.7012,589.69,-5.2773
2008-02-11,559.8,511.0,558.58,525.52,2723010.0,429.6787,558.57,-5.9169
2008-02-12,539.96,518.45,535.0,523.5,1027565.0,428.027,525.52,-0.3844
2008-02-13,551.39,524.4,529.0,543.7,2033890.0,444.5431,523.5,3.8586
2008-02-14,579.78,548.0,551.99,573.02,1738360.0,468.5159,543.7,5.3927
2008-02-15,589.95,559.0,562.2,585.09,1378050.0,478.3846,573.02,2.1064
2008-02-18,590.0,570.4,590.0,580.48,967685.0,474.6154,585.09,-0.7879
2008-02-19,591.8,565.2,582.4,570.68,1350290.0,466.6027,580.48,-1.6883
2008-02-20,568.0,545.0,568.0,550.13,5080810.0,449.8004,570.68,-3.601
2008-02-21,561.02,520.24,555.8,529.97,2485390.0,433.3171,550.13,-3.6646
2008-02-22,528.0,512.0,528.0,514.9,3694960.0,420.9955,529.97,-2.8436
2008-02-25,520.4,508.43,518.2,517.64,2269710.0,423.2357,514.9,0.5321
2008-02-26,525.0,512.4,520.42,516.11,1799890.0,421.9848,517.64,-0.2956
2008-02-27,543.3,519.0,519.0,538.1,2016295.0,439.9643,516.11,4.2607
2008-02-28,561.0,538.0,538.0,549.63,3950100.0,449.3917,538.1,2.1427
2008-02-29,567.94,543.05,550.0,559.27,3982105.0,457.2736,549.63,1.7539
2008-03-03,555.4,503.4,555.4,514.28,3579085.0,420.4885,559.27,-8.0444
2008-03-04,543.96,505.05,515.0,526.19,3193875.0,430.2265,514.28,2.3159
2008-03-05,562.0,512.2,512.2,553.33,3302660.0,452.4169,526.19,5.1578
2008-03-07,543.0,516.01,543.0,525.04,2848150.0,429.2862,553.33,-5.1127
2008-03-10,548.8,502.2,505.05,510.77,12495995.0,417.6187,525.04,-2.7179
2008-03-11,510.4,498.0,509.0,500.46,6854250.0,409.1891,510.77,-2.0185
2008-03-12,500.46,500.46,500.46,500.46,0.0,409.1891,500.46,0.0
2008-03-13,509.0,482.4,502.22,500.03,3890400.0,408.8374,500.46,-0.0859
2008-03-14,506.0,488.0,490.2,500.46,2764995.0,409.1891,500.03,0.086
2008-03-17,484.99,437.0,481.0,445.31,7454620.0,364.0969,500.46,-11.0199
2008-03-18,476.0,425.0,439.8,442.18,7689755.0,361.5377,445.31,-0.7029
2008-03-19,470.0,430.47,450.2,442.8,3946065.0,362.0447,442.18,0.1402
2008-03-24,479.0,451.0,464.93,475.94,3941765.0,389.1407,442.8,7.4842
2008-03-25,527.0,485.05,486.0,519.08,4838050.0,424.4131,475.94,9.0642
2008-03-26,543.8,519.0,523.8,534.03,4188125.0,436.6367,519.08,2.8801
2008-03-27,539.0,519.0,532.0,533.14,3804725.0,435.909,534.03,-0.1666
2008-03-28,539.54,507.28,532.0,522.79,5121720.0,427.4465,533.14,-1.9413
2008-03-31,522.8,470.27,515.99,475.95,5571790.0,389.149,522.79,-8.9596
2008-04-01,494.6,458.01,488.6,472.39,3364005.0,386.2382,475.95,-0.748
2008-04-02,504.8,484.8,484.8,494.58,2607290.0,404.3814,472.39,4.6974
2008-04-03,499.74,483.86,490.0,488.99,2476400.0,399.8107,494.58,-1.1303
2008-04-04,493.8,450.2,488.99,454.94,4277855.0,371.9706,488.99,-6.9633
2008-04-07,472.6,452.21,454.8,460.27,3486660.0,376.3286,454.94,1.1716
2008-04-08,467.0,455.0,461.4,462.04,3252630.0,377.7758,460.27,0.3846
2008-04-09,489.8,456.0,462.04,480.73,2379155.0,393.0572,462.04,4.0451
2008-04-10,489.8,475.75,484.0,477.74,3236955.0,390.6125,480.73,-0.622
2008-04-11,487.99,474.4,484.8,476.02,2906195.0,389.2062,477.74,-0.36
2008-04-15,478.96,459.0,473.0,475.29,4267860.0,388.6093,476.02,-0.1534
2008-04-16,489.96,465.11,477.0,477.46,1932410.0,390.3836,475.29,0.4566
2008-04-17,507.0,480.4,485.0,496.75,3699195.0,406.1555,477.46,4.0401
