Date,Open,High,Low,Close,Adj Close,Volume,Prev Close,change
2007-06-13,351.2,353.01,348.6,350.25,286.3734,618805,355.89,-1.5848
2007-06-14,355.0,366.5,344.8,364.91,298.3598,2171035,350.25,4.1856
2007-06-15,364.0,367.0,354.02,357.14,292.0068,2072280,364.91,-2.1293
2007-06-18,360.9,364.0,351.42,353.24,288.8182,1742965,357.14,-1.092
2007-06-19,355.8,358.96,348.0,354.23,289.6275,2264550,353.24,0.2803
2007-06-20,359.4,364.4,357.12,362.91,296.7246,2439465,354.23,2.4504
2007-06-21,362.8,372.0,361.01,370.39,302.8404,3115530,362.91,2.0611
2007-06-22,370.0,379.56,366.02,376.18,307.5745,2367185,370.39,1.5632
2007-06-25,374.4,382.4,370.85,380.06,310.7468,2746085,376.18,1.0314
2007-06-26,380.4,382.85,375.0,377.49,308.6455,1907175,380.06,-0.6762
2007-06-27,377.78,380.0,370.0,373.0,304.9744,2189725,377.49,-1.1894
2007-06-28,379.2,395.0,375.26,391.99,320.5011,6262465,373.0,5.0912
2007-06-29,392.02,409.0,392.02,406.74,332.5611,6601450,391.99,3.7629
2007-07-02,360.0,409.0,360.0,406.4,332.2831,1571665,406.74,-0.0836
2007-07-03,409.0,409.2,393.24,400.11,327.1402,2136750,406.4,-1.5477
2007-07-04,404.6,404.98,395.21,396.47,324.1641,983475,400.11,-0.9097
2007-07-05,396.15,399.6,386.52,390.05,318.9149,1453225,396.47,-1.6193
2007-07-06,387.04,390.0,382.4,383.31,313.4041,1847990,390.05,-1.728
2007-07-09,386.0,390.98,381.2,384.47,314.3526,1224500,383.31,0.3026
2007-07-10,387.2,388.4,379.6,383.08,313.216,2914555,384.47,-0.3615
2007-07-11,380.4,386.6,380.01,380.87,311.4091,1390395,383.08,-0.5769
2007-07-12,383.6,393.42,383.11,390.82,319.5444,1835495,380.87,2.6124
2007-07-13,391.03,400.22,391.03,397.51,325.0144,3711550,390.82,1.7118
2007-07-16,397.6,402.4,394.02,399.05,326.2736,3225970,397.51,0.3874
2007-07-17,400.74,400.92,389.0,392.54,320.9508,2687155,399.05,-1.6314
2007-07-18,393.8,393.8,388.4,390.02,318.8904,1868115,392.54,-0.642
2007-07-19,390.0,395.0,388.2,391.56,320.1495,2060755,390.02,0.3949
2007-07-20,395.6,398.96,389.11,393.26,321.5395,3259050,391.56,0.4342
2007-07-23,392.8,400.0,392.0,398.37,325.7175,2206715,393.26,1.2994
2007-07-24,399.94,400.0,391.0,394.6,322.6351,1306600,398.37,-0.9464
2007-07-25,393.0,400.0,386.6,393.28,321.5559,2532055,394.6,-0.3345
2007-07-26,394.4,410.0,392.0,405.77,331.768,4841820,393.28,3.1759
2007-07-27,400.0,400.0,379.0,381.52,311.9405,4676040,405.77,-5.9763
2007-07-30,379.96,388.4,372.2,381.49,311.916,3668100,381.52,-0.0079
2007-07-31,384.0,406.0,383.0,403.42,329.8465,3305265,381.49,5.7485
2007-08-01,394.4,400.0,380.0,388.51,317.6558,4548685,403.42,-3.6959
2007-08-02,388.0,393.0,382.2,389.09,318.13,2511010,388.51,0.1493
2007-08-03,405.0,407.8,390.4,397.91,325.3414,4285660,389.09,2.2668
2007-08-06,393.0,393.98,384.43,388.19,317.3941,2902110,397.91,-2.4428
2007-08-07,393.0,397.0,389.25,394.64,322.6678,3394930,388.19,1.6616
2007-08-08,395.8,418.56,395.8,414.46,338.8731,4404640,394.64,5.0223
2007-08-09,420.0,420.0,400.4,403.95,330.2799,3452865,414.46,-2.5358
2007-08-10,395.0,396.0,383.26,389.75,318.6697,4128315,403.95,-3.5153
2007-08-13,391.0,400.0,391.0,396.66,324.3195,1238605,389.75,1.7729
2007-08-14,397.77,397.77,387.0,388.22,317.4186,1440930,396.66,-2.1278
2007-08-16,377.2,388.98,370.0,376.65,307.9587,5516890,388.22,-2.9803
2007-08-17,370.0,386.98,357.11,379.92,310.6324,5488030,376.65,0.8682
2007-08-20,389.99,397.8,379.0,383.14,313.2652,4998535,379.92,0.8475
2007-08-21,388.0,388.0,379.0,380.64,311.2211,2673465,383.14,-0.6525
2007-08-22,382.0,389.0,378.05,380.35,310.9839,3561590,380.64,-0.0762
2007-08-23,390.0,399.81,380.0,381.55,311.9651,2879995,380.35,0.3155
2007-08-24,387.4,387.4,380.0,381.72,312.1041,1488930,381.55,0.0446
2007-08-27,385.6,397.0,385.6,394.41,322.4798,2030795,381.72,3.3244
2007-08-28,393.99,400.0,390.2,395.57,323.4282,2836405,394.41,0.2941
2007-08-29,391.0,396.0,384.31,391.1,319.7734,4633590,395.57,-1.13
2007-08-30,394.01,404.4,388.03,398.11,325.505,5484125,391.1,1.7924
2007-08-31,399.2,401.0,393.0,395.5,323.371,2239160,398.11,-0.6556
2007-09-03,397.6,404.4,392.0,399.66,326.7723,1658165,395.5,1.0518
2007-09-04,405.0,415.0,399.09,412.11,336.9517,2568730,399.66,3.1151
2007-09-05,411.0,415.96,406.2,410.33,335.4963,2311335,412.11,-0.4319
2007-09-06,419.98,426.0,403.2,422.53,345.4714,3391880,410.33,2.9732
2007-09-07,422.0,429.94,419.0,425.39,347.8098,1818425,422.53,0.6769
2007-09-10,414.51,425.0,412.0,421.54,344.662,1410240,425.39,-0.9051
2007-09-11,422.0,430.94,422.0,429.65,351.2928,1800175,421.54,1.9239
2007-09-12,431.0,440.0,425.03,434.19,355.0049,2948875,429.65,1.0567
2007-09-13,435.0,442.8,435.0,441.41,360.9082,2411725,434.19,1.6629
2007-09-14,444.22,448.0,439.0,444.33,363.2956,2103045,441.41,0.6615
2007-09-17,436.02,450.0,429.6,436.06,356.5338,2332405,444.33,-1.8612
2007-09-18,432.0,438.8,430.22,436.12,356.5829,2800850,436.06,0.0138
2007-09-19,448.8,484.8,448.26,470.36,384.5784,5839625,436.12,7.851
2007-09-20,465.2,476.4,465.2,467.83,382.5098,2928690,470.36,-0.5379
2007-09-21,457.0,478.8,457.0,473.77,387.3666,3865685,467.83,1.2697
2007-09-24,481.8,481.8,473.0,476.11,389.2797,2272250,473.77,0.4939
2007-09-25,476.11,483.76,472.24,478.48,391.2176,1983830,476.11,0.4978
2007-09-26,480.0,508.94,478.5,495.32,404.9864,2824195,478.48,3.5195
2007-09-27,499.0,507.94,490.01,500.64,409.3361,3947770,495.32,1.0741
2007-09-28,485.98,509.6,485.98,505.58,413.3752,2214905,500.64,0.9867
2007-10-01,500.6,509.6,489.4,505.31,413.1544,1894875,505.58,-0.0534
2007-10-03,509.8,539.8,505.0,518.3,423.7754,4525060,505.31,2.5707
2007-10-04,515.0,515.0,495.0,498.75,407.7908,3450485,518.3,-3.7719
2007-10-05,500.4,506.0,488.05,490.13,400.7429,2249390,498.75,-1.7283
2007-10-08,497.99,500.0,488.0,493.9,403.8253,1969795,490.13,0.7692
2007-10-09,495.98,505.0,491.2,501.89,410.3582,3040880,493.9,1.6177
2007-10-10,505.0,511.0,498.11,501.79,410.2764,1687130,501.89,-0.0199
2007-10-11,512.67,512.67,498.31,504.92,412.8356,1618345,501.79,0.6238
2007-10-12,484.2,500.98,484.2,495.55,405.1744,2391280,504.92,-1.8557
2007-10-15,500.0,517.0,489.11,512.33,418.8942,4596555,495.55,3.3861
2007-10-16,512.0,519.0,500.2,514.9,420.9955,2599745,512.33,0.5016
2007-10-17,504.0,504.0,470.0,497.28,406.589,2691730,514.9,-3.422
2007-10-18,498.0,517.0,480.4,490.02,400.653,4031125,497.28,-1.4599
2007-10-19,484.02,498.0,450.0,482.56,394.5534,51963605,490.02,-1.5224
2007-10-22,469.8,530.6,462.0,511.79,418.4527,7131955,482.56,6.0573
2007-10-23,518.8,520.0,498.2,513.73,420.0389,4978530,511.79,0.3791
2007-10-24,522.94,537.8,504.11,508.55,415.8036,2519485,513.73,-1.0083
2007-10-25,510.0,510.0,496.05,505.66,413.4406,3698055,508.55,-0.5683
2007-10-26,506.2,521.6,504.0,514.35,420.5457,1609175,505.66,1.7185
2007-10-29,516.0,566.99,516.0,562.6,459.9962,4469575,514.35,9.3808
2007-10-30,579.8,579.8,546.05,552.21,451.5012,2577950,562.6,-1.8468
2007-10-31,569.8,569.8,545.0,554.31,453.2181,2400545,552.21,0.3803
2007-11-01,560.0,562.0,532.11,539.45,441.0682,3883975,554.31,-2.6808
2007-11-02,525.01,535.0,518.0,530.1,433.4233,3166985,539.45,-1.7333
2007-11-05,530.0,530.0,520.0,522.02,426.817,2146150,530.1,-1.5242
2007-11-06,522.4,528.0,514.0,517.46,423.0886,4049100,522.02,-0.8735
2007-11-07,522.0,523.0,502.0,514.24,420.4558,6834595,517.46,-0.6223
2007-11-08,509.8,525.8,484.51,513.1,419.5237,2280765,514.24,-0.2217
2007-11-12,503.94,509.6,496.05,503.41,411.601,2829360,513.1,-1.8885
2007-11-13,499.8,524.4,498.0,516.32,422.1565,3561140,503.41,2.5645
2007-11-14,530.0,562.99,527.03,552.19,451.4847,7752085,516.32,6.9472
2007-11-15,550.0,552.0,535.0,540.2,441.6815,2457360,552.19,-2.1714
2007-11-16,536.0,550.0,525.0,540.25,441.7223,2515810,540.2,0.0093
2007-11-19,542.8,546.2,536.4,538.79,440.5285,3431450,540.25,-0.2702
2007-11-20,534.0,534.0,525.0,528.08,431.7719,2666325,538.79,-1.9878
2007-11-21,529.0,529.0,516.02,521.88,426.7025,7136195,528.08,-1.1741
2007-11-22,523.6,523.6,498.02,513.03,419.4665,3121855,521.88,-1.6958
2007-11-23,512.03,539.0,512.03,533.89,436.5222,2255485,513.03,4.066
2007-11-26,540.0,551.0,539.97,542.48,443.5456,2576370,533.89,1.6089
2007-11-27,539.0,546.0,528.2,546.0,446.4237,2106420,542.48,0.6489
2007-11-28,540.45,546.0,536.61,541.03,442.36,1935085,546.0,-0.9103
2007-11-29,550.02,557.3,536.1,541.51,442.7525,3960670,541.03,0.0887
2007-11-30,540.2,561.8,537.12,556.28,454.8289,3750125,541.51,2.7276
2007-12-03,556.48,568.0,545.4,547.67,447.7891,6299140,556.28,-1.5478
2007-12-04,548.0,552.0,544.0,547.44,447.6011,989350,547.67,-0.042
2007-12-05,549.98,550.8,544.0,547.99,448.0507,6794370,547.44,0.1005
2007-12-06,557.6,568.4,551.13,562.86,460.2087,2636500,547.99,2.7136
2007-12-07,560.18,589.88,560.18,584.48,477.8858,4302265,562.86,3.8411
2007-12-10,590.0,592.0,563.22,575.34,470.4129,2247905,584.48,-1.5638
2007-12-11,576.02,593.7,576.02,588.99,481.5734,3163185,575.34,2.3725
2007-12-12,580.0,626.45,579.98,622.42,508.9067,5307400,588.99,5.6758
2007-12-13,610.2,642.01,600.0,633.88,518.2768,3895945,622.42,1.8412
2007-12-14,626.0,626.0,608.0,612.15,500.5096,1950845,633.88,-3.4281
2007-12-17,612.15,612.15,567.0,573.91,469.2435,3068595,612.15,-6.2468
2007-12-18,573.91,573.91,573.91,573.91,469.2435,0,573.91,0.0
2007-12-19,564.96,573.94,539.01,549.78,449.5143,4153185,573.91,-4.2045
2007-12-20,559.8,559.96,542.04,544.59,445.2708,3824260,549.78,-0.944
2007-12-24,555.0,580.0,553.98,579.71,473.986,2235730,544.59,6.4489
2007-12-26,578.67,584.0,570.01,578.36,472.882,1169025,579.71,-0.2329
2007-12-27,575.02,586.83,572.0,582.04,475.8909,3386280,578.36,0.6363
2007-12-28,574.25,590.2,568.02,585.27,478.5318,1918520,582.04,0.555
2007-12-31,584.0,595.0,570.2,575.55,470.5844,683030,585.27,-1.6608
2008-01-01,582.4,586.98,573.0,584.52,477.9185,611405,575.55,1.5585
2008-01-02,590.0,618.0,580.41,611.76,500.1906,3603980,584.52,4.6602
2008-01-03,606.0,617.94,602.11,609.0,497.9341,2499415,611.76,-0.4512
2008-01-04,612.0,638.0,606.06,625.3,511.2614,2990690,609.0,2.6765
2008-01-07,614.4,627.94,610.1,623.26,509.5935,2321780,625.3,-0.3262
2008-01-08,628.0,639.98,604.0,616.1,503.7392,2377510,623.26,-1.1488
2008-01-09,614.0,652.4,608.0,636.03,520.0345,2975720,616.1,3.2349
2008-01-10,625.0,643.94,620.11,626.33,512.1035,2307495,636.03,-1.5251
2008-01-11,616.0,631.7,597.2,611.74,500.1744,3310830,626.33,-2.3294
2008-01-14,629.6,629.6,592.1,595.78,487.1251,3680510,611.74,-2.6089
2008-01-15,602.15,609.0,576.6,583.71,477.2563,2609325,595.78,-2.0259
2008-01-16,585.0,585.0,559.05,569.0,465.229,4619705,583.71,-2.5201
2008-01-17,578.0,585.2,548.4,570.37,466.3492,6273020,569.0,0.2408
2008-01-18,570.37,570.37,570.37,570.37,466.3492,0,570.37,0.0
2008-01-21,566.0,567.8,524.0,537.02,439.0813,3490370,570.37,-5.8471
2008-01-22,530.0,537.0,440.0,502.05,410.4889,9303250,537.02,-6.5119
2008-01-23,516.0,559.96,500.0,506.68,414.2746,5605150,502.05,0.9222
2008-01-24,520.0,558.0,504.0,521.84,426.6699,3684520,506.68,2.992
2008-01-25,539.4,549.8,528.26,542.85,443.8481,2382095,521.84,4.0261
2008-01-28,536.0,563.31,520.2,557.01,455.4258,2765755,542.85,2.6085
2008-01-29,560.0,585.8,548.02,572.8,468.3361,2166035,557.01,2.8348
2008-01-30,560.74,584.02,559.0,576.83,471.631,1766205,572.8,0.7036
2008-01-31,567.6,580.0,550.0,567.82,464.2643,4618675,576.83,-1.562
2008-02-01,567.0,601.77,567.0,599.98,490.559,2415910,567.82,5.6638
2008-02-04,602.2,611.0,594.2,603.78,493.666,3170980,599.98,0.6334
2008-02-05,602.6,619.6,602.6,614.01,502.0304,2691970,603.78,1.6943
2008-02-06,600.0,610.0,580.0,595.64,487.0106,2061350,614.01,-2.9918
2008-02-07,597.0,599.0,576.42,589.69,482.1457,2441325,595.64,-0.9989
2008-02-08,583.8,583.8,541.04,558.57,456.7012,1871775,589.69,-5.2773
2008-02-11,558.58,559.8,511.0,525.52,429.6787,2723010,558.57,-5.9169
2008-02-12,535.0,539.96,518.45,523.5,428.027,1027565,525.52,-0.3844
2008-02-13,529.0,551.39,524.4,543.7,444.5431,2033890,523.5,3.8586
2008-02-14,551.99,579.78,548.0,573.02,468.5159,1738360,543.7,5.3927
2008-02-15,562.2,589.95,559.0,585.09,478.3846,1378050,573.02,2.1064
2008-02-18,590.0,590.0,570.4,580.48,474.6154,967685,585.09,-0.7879
2008-02-19,582.4,591.8,565.2,570.68,466.6027,1350290,580.48,-1.6883
2008-02-20,568.0,568.0,545.0,550.13,449.8005,5080810,570.68,-3.601
2008-02-21,555.8,561.02,520.24,529.97,433.3171,2485390,550.13,-3.6646
2008-02-22,528.0,528.0,512.0,514.9,420.9955,3694960,529.97,-2.8436
2008-02-25,518.2,520.4,508.43,517.64,423.2358,2269710,514.9,0.5321
2008-02-26,520.42,525.0,512.4,516.11,421.9847,1799890,517.64,-0.2956
2008-02-27,519.0,543.3,519.0,538.1,439.9643,2016295,516.11,4.2607
2008-02-28,538.0,561.0,538.0,549.63,449.3915,3950100,538.1,2.1427
2008-02-29,550.0,567.94,543.05,559.27,457.2736,3982105,549.63,1.7539
2008-03-03,555.4,555.4,503.4,514.28,420.4885,3579085,559.27,-8.0444
2008-03-04,515.0,543.96,505.05,526.19,430.2265,3193875,514.28,2.3159
2008-03-05,512.2,562.0,512.2,553.33,452.4168,3302660,526.19,5.1578
2008-03-07,543.0,543.0,516.01,525.04,429.2862,2848150,553.33,-5.1127
2008-03-10,505.05,548.8,502.2,510.77,417.6187,12495995,525.04,-2.7179
2008-03-11,509.0,510.4,498.0,500.46,409.189,6854250,510.77,-2.0185
2008-03-12,500.46,500.46,500.46,500.46,409.189,0,500.46,0.0
2008-03-13,502.22,509.0,482.4,500.03,408.8374,3890400,500.46,-0.0859
2008-03-14,490.2,506.0,488.0,500.46,409.189,2764995,500.03,0.086
2008-03-17,481.0,484.99,437.0,445.31,364.0969,7454620,500.46,-11.0199
2008-03-18,439.8,476.0,425.0,442.18,361.5377,7689755,445.31,-0.7029
2008-03-19,450.2,470.0,430.47,442.8,362.0446,3946065,442.18,0.1402
2008-03-24,464.93,479.0,451.0,475.94,389.1409,3941765,442.8,7.4842
2008-03-25,486.0,527.0,485.05,519.08,424.4132,4838050,475.94,9.0642
2008-03-26,523.8,543.8,519.0,534.03,436.6366,4188125,519.08,2.8801
2008-03-27,532.0,539.0,519.0,533.14,435.909,3804725,534.03,-0.1666
2008-03-28,532.0,539.54,507.28,522.79,427.4465,5121720,533.14,-1.9413
2008-03-31,515.99,522.8,470.27,475.95,389.149,5571790,522.79,-8.9596
2008-04-01,488.6,494.6,458.01,472.39,386.2383,3364005,475.95,-0.748
2008-04-02,484.8,504.8,484.8,494.58,404.3813,2607290,472.39,4.6974
2008-04-03,490.0,499.74,483.86,488.99,399.8108,2476400,494.58,-1.1303
2008-04-04,488.99,493.8,450.2,454.94,371.9706,4277855,488.99,-6.9633
2008-04-07,454.8,472.6,452.21,460.27,376.3287,3486660,454.94,1.1716
2008-04-08,461.4,467.0,455.0,462.04,377.7758,3252630,460.27,0.3846
2008-04-09,462.04,489.8,456.0,480.73,393.0573,2379155,462.04,4.0451
2008-04-10,484.0,489.8,475.75,477.74,390.6126,3236955,480.73,-0.622
2008-04-11,484.8,487.99,474.4,476.02,389.2062,2906195,477.74,-0.36
2008-04-15,473.0,478.96,459.0,475.29,388.6093,4267860,476.02,-0.1534
2008-04-16,477.0,489.96,465.11,477.46,390.3835,1932410,475.29,0.4566
2008-04-17,485.0,507.0,480.4,496.75,406.1556,3699195,477.46,4.0401
2008-04-21,500.4,521.99,492.0,497.91,407.1041,2848200,496.75,0.2335
2008-04-22,509.8,519.0,488.2,517.07,422.7697,1935195,497.91,3.8481
2008-04-23,517.07,518.8,502.0,512.68,419.1804,1833575,517.07,-0.849
2008-04-24,512.0,527.54,512.0,518.9,424.266,2736605,512.68,1.2132
2008-04-25,516.0,542.6,516.0,538.95,440.6594,4187080,518.9,3.8639
2008-04-28,542.0,548.8,539.0,544.05,444.8292,1370260,538.95,0.9463
2008-04-29,544.08,583.0,542.31,577.76,472.3915,4906560,544.05,6.1961
2008-04-30,580.0,580.03,555.0,560.0,457.8704,5606955,577.76,-3.0739
2008-05-02,562.0,577.8,551.4,554.96,453.7497,5058315,560.0,-0.9
2008-05-05,559.0,565.54,539.0,542.26,443.3657,2790275,554.96,-2.2885
2008-05-06,541.0,549.0,526.11,544.58,445.2626,3413745,542.26,0.4278
2008-05-07,545.0,553.19,542.42,546.48,446.816,2917290,544.58,0.3489
2008-05-08,543.6,547.8,542.6,544.51,445.2053,4510145,546.48,-0.3605
2008-05-09,546.88,546.88,526.03,528.9,432.4422,2794355,544.51,-2.8668
2008-05-12,530.0,543.77,522.02,540.05,441.5587,2006710,528.9,2.1081
2008-05-13,545.0,547.8,522.2,530.27,433.5624,2952900,540.05,-1.8109
