Date,High,Low,Open,Close,Volume,Adj Close,Prev Close,change
2007-04-09,343.7417,337.3027,338.0457,342.8253,4489883.0,308.2914,336.5226,1.8729
2007-04-10,344.237,339.4325,344.1132,342.8501,5351987.0,308.3137,342.8253,0.0072
2007-04-11,346.3173,341.0299,343.0359,343.395,6774338.0,308.8036,342.8501,0.1589
2007-04-12,344.9799,339.8412,342.7511,343.6179,4438138.0,309.0041,343.395,0.0649
2007-04-13,350.6512,340.5841,340.5841,349.6729,6137927.0,314.4492,343.6179,1.7622
2007-04-16,362.5633,350.9855,351.196,361.0154,6854168.0,324.649,349.6729,3.2437
2007-04-17,368.5069,359.6781,362.8109,365.4856,15424907.0,328.6689,361.0154,1.2382
2007-04-18,370.4634,364.7921,364.7921,367.8506,9254572.0,330.7958,365.4856,0.6471
2007-04-19,371.3549,361.7213,362.8728,369.5842,8884444.0,332.3547,367.8506,0.4713
2007-04-20,382.6231,370.2405,370.2405,381.744,9636094.0,343.2896,369.5842,3.2901
2007-04-23,386.3379,377.7444,382.1278,384.9263,10099817.0,346.1513,381.744,0.8336
2007-04-24,393.6684,381.6449,384.852,392.0215,9610328.0,352.5318,384.9263,1.8433
2007-04-25,396.244,387.0809,391.7863,395.8477,8328391.0,355.9726,392.0215,0.976
2007-04-26,402.8316,392.2816,398.7205,395.4639,25053819.0,355.6274,395.8477,-0.097
2007-04-27,399.2158,379.4036,399.2158,381.1867,12668432.0,342.7884,395.4639,-3.6102
2007-04-30,389.3097,371.7264,383.8119,386.5979,9632505.0,347.6545,381.1867,1.4196
2007-05-03,403.6736,390.0527,390.0527,402.7201,14879768.0,362.1527,386.5979,4.1703
2007-05-04,405.1595,390.5728,403.7355,392.071,14880116.0,352.5763,402.7201,-2.6443
2007-05-07,400.7018,395.2534,397.4823,397.8537,11438208.0,357.7766,392.071,1.4749
2007-05-08,399.8102,393.7675,398.3491,394.5476,8664140.0,354.8034,397.8537,-0.831
2007-05-09,396.244,389.6812,393.7675,395.8106,9318646.0,355.9393,394.5476,0.3201
2007-05-10,398.671,390.0527,397.9776,391.6377,7311587.0,352.1866,395.8106,-1.0543
2007-05-11,396.244,379.2179,384.109,393.5446,13591483.0,353.9015,391.6377,0.4869
2007-05-14,402.9306,397.4823,398.7205,401.259,7712552.0,360.8388,393.5446,1.9602
2007-05-15,402.6582,394.6342,401.3209,395.8725,14006932.0,355.995,401.259,-1.3424
2007-05-16,408.1313,395.8973,396.4917,404.8376,11480538.0,364.0569,395.8725,2.2646
2007-05-17,418.4708,407.4131,407.4131,417.3564,11525177.0,375.3146,404.8376,3.0923
2007-05-18,422.4952,413.6044,417.2449,420.6254,9360991.0,378.2544,417.3564,0.7833
2007-05-21,438.3449,422.0494,423.4858,436.1037,13079956.0,392.1735,420.6254,3.6798
2007-05-22,442.0597,430.4572,438.0973,440.6357,15876286.0,396.2489,436.1037,1.0392
2007-05-23,445.2297,433.3919,440.8214,434.9149,6476175.0,391.1044,440.6357,-1.2983
2007-05-24,435.8684,425.2317,433.4043,427.7454,11406607.0,384.6571,434.9149,-1.6485
2007-05-25,430.1724,421.2817,421.3188,427.9559,9768045.0,384.8464,427.7454,0.0492
2007-05-28,433.3919,425.046,430.8906,426.9282,6218616.0,383.9222,427.9559,-0.2402
2007-05-29,437.8496,424.1792,426.4576,435.1007,9373799.0,391.2715,426.9282,1.9143
2007-05-30,440.8214,431.4354,433.3919,434.0977,12452428.0,390.3695,435.1007,-0.2305
2007-05-31,438.7783,432.6489,434.6301,435.5712,7536762.0,391.6946,434.0977,0.3394
2007-06-01,440.7967,432.7356,439.0384,433.7014,6076877.0,390.0132,435.5712,-0.4293
2007-06-04,438.0973,430.5562,438.0973,431.3983,5630502.0,387.942,433.7014,-0.531
2007-06-05,433.6395,426.4948,430.6677,432.2527,7312153.0,388.7104,431.3983,0.1981
2007-06-06,435.3731,416.6258,433.6395,418.8547,11014150.0,376.662,432.2527,-3.0996
2007-06-07,422.6933,411.1031,414.3226,413.3692,10456950.0,371.7291,418.8547,-1.3096
2007-06-08,420.4768,407.9084,412.0938,410.3726,13945734.0,369.0343,413.3692,-0.7249
2007-06-11,445.7745,411.1651,445.7745,412.6262,8703021.0,371.0609,410.3726,0.5492
2007-06-12,423.9439,411.7718,414.7932,420.7368,12001502.0,378.3545,412.6262,1.9656
2007-06-13,423.4362,413.5797,420.5883,414.917,9047617.0,373.121,420.7368,-1.3833
2007-06-14,421.7522,417.2945,417.5421,420.031,8060455.0,377.7198,414.917,1.2325
2007-06-15,423.4858,413.1215,421.0092,416.5267,8063621.0,374.5685,420.031,-0.8343
2007-06-18,420.4644,412.7129,420.4644,413.9759,5752479.0,372.2747,416.5267,-0.6124
2007-06-19,428.5379,413.6044,413.9759,427.5844,8891583.0,384.5124,413.9759,3.2873
2007-06-20,433.0947,426.4576,427.5844,429.1694,7914694.0,385.9377,427.5844,0.3707
2007-06-21,432.7727,426.2595,429.6771,429.5161,6547517.0,386.2495,429.1694,0.0808
2007-06-22,429.6771,420.6749,429.6771,422.2723,8300554.0,379.7354,429.5161,-1.6865
2007-06-25,424.4764,420.2168,422.9905,423.2753,11667311.0,380.6373,422.2723,0.2375
2007-06-26,425.9623,421.0092,423.2381,421.8141,5822941.0,379.3233,423.2753,-0.3452
2007-06-27,425.9375,419.189,420.7616,420.6501,6347486.0,378.2766,421.8141,-0.2759
2007-06-28,424.6745,417.6288,423.2381,419.028,11375168.0,376.8179,420.6501,-0.3856
2007-06-29,423.7334,418.2851,421.0092,421.1454,10643272.0,378.722,419.028,0.5053
2007-07-02,423.9811,415.8209,421.9999,417.1211,11054731.0,375.103,421.1454,-0.9556
2007-07-03,424.1916,415.0904,415.0904,422.8171,10823791.0,380.2253,417.1211,1.3656
2007-07-04,428.8474,423.2381,423.7334,425.5042,8799959.0,382.6417,422.8171,0.6355
2007-07-05,427.2006,416.18,425.467,423.4486,7105359.0,380.7932,425.5042,-0.4831
2007-07-06,428.575,417.2945,424.4764,423.461,6371342.0,380.8044,423.4486,0.0029
2007-07-09,425.8261,421.2569,421.7274,423.721,6096570.0,381.0382,423.461,0.0614
2007-07-10,424.7364,419.771,424.7364,421.6779,4549883.0,379.2008,423.721,-0.4822
2007-07-11,425.6651,417.5793,425.2193,421.8265,4971502.0,379.3344,421.6779,0.0352
2007-07-12,427.2253,422.6438,422.6438,425.8013,5725441.0,382.9089,421.8265,0.9423
2007-07-13,443.4713,427.5101,428.3893,439.1003,17987692.0,394.8682,425.8013,3.1233
2007-07-16,443.0503,437.6639,440.8214,440.0042,6085026.0,395.6811,439.1003,0.2059
2007-07-17,455.3834,440.8462,443.0503,452.6716,14400771.0,407.0724,440.0042,2.8789
2007-07-18,455.433,446.6537,454.4424,451.3838,12406900.0,405.9144,452.6716,-0.2845
2007-07-19,472.7686,450.0341,451.4705,468.7567,15506134.0,421.5372,451.3838,3.8488
2007-07-20,474.2545,465.8344,470.2921,468.5957,14580587.0,421.3924,468.7567,-0.0343
2007-07-23,474.2545,464.3484,465.5867,472.8181,9528217.0,425.1895,468.5957,0.9011
2007-07-24,478.217,472.521,473.5116,473.6602,9342368.0,425.9467,472.8181,0.1781
2007-07-25,473.5116,464.3484,469.3015,471.1837,9101341.0,423.7197,473.6602,-0.5228
2007-07-26,482.5509,472.0257,473.0163,480.9288,15302550.0,432.4832,471.1837,2.0682
2007-07-27,479.4552,459.3954,475.4433,462.4911,26483019.0,415.9027,480.9288,-3.8338
2007-07-30,470.2549,455.6806,466.825,457.8476,11260330.0,411.727,462.4911,-1.004
2007-07-31,470.9855,453.947,461.8719,468.93,9070742.0,421.6931,457.8476,2.4206
2007-08-01,464.1008,443.9171,461.129,445.2173,16895117.0,400.369,468.93,-5.0568
2007-08-02,455.6063,443.7933,454.9377,445.9107,9661368.0,400.9925,445.2173,0.1557
2007-08-03,455.3339,444.7839,448.4987,446.0593,12056207.0,401.1262,445.9107,0.0333
2007-08-06,443.7933,433.7386,441.5644,440.8586,8926402.0,396.4493,446.0593,-1.1659
2007-08-07,450.9752,443.8552,448.251,448.3006,12496106.0,403.1417,440.8586,1.6881
2007-08-08,466.8002,450.4304,451.4705,464.4599,13163505.0,417.6732,448.3006,3.6046
2007-08-09,473.6354,454.5662,467.3203,457.117,14804356.0,411.07,464.4599,-1.581
2007-08-10,450.7275,439.8804,450.7275,448.0157,13582612.0,402.8857,457.117,-1.991
2007-08-13,454.8881,447.6443,451.2229,453.006,6359657.0,407.3731,448.0157,1.1138
2007-08-14,455.6806,445.7745,445.7745,453.9594,4116441.0,408.2305,453.006,0.2105
2007-08-16,443.7933,427.2006,443.7933,430.6801,16171445.0,387.2962,453.9594,-5.1281
2007-08-17,439.3108,416.8487,423.7334,434.1101,24059732.0,390.3807,430.6801,0.7964
2007-08-20,456.9189,441.0691,445.7745,445.2792,9521014.0,400.4247,434.1101,2.5729
2007-08-21,448.9197,429.7514,445.7745,432.6118,15499124.0,389.0333,445.2792,-2.8448
2007-08-22,444.239,424.7983,432.6489,437.4038,17379715.0,393.3427,432.6118,1.1077
2007-08-23,447.7557,429.6771,445.5269,431.906,12346513.0,388.3986,437.4038,-1.2569
2007-08-24,441.3168,431.4354,434.7664,439.9175,6860512.0,395.6031,431.906,1.8549
2007-08-27,455.7797,443.7933,450.2322,454.1452,8287035.0,408.3976,439.9175,3.2342
2007-08-28,468.0632,452.4611,454.1452,466.2058,13009785.0,419.2433,454.1452,2.6557
2007-08-29,471.4808,456.9189,459.1477,467.9889,10737610.0,420.8468,466.2058,0.3825
2007-08-30,476.7311,465.8344,470.5398,473.524,17039734.0,425.8242,467.9889,1.1827
2007-08-31,487.8754,470.2549,470.5398,485.6218,14662157.0,436.7035,473.524,2.5549
2007-09-03,490.1043,480.4459,485.6218,484.8912,8052642.0,436.0464,485.6218,-0.1504
2007-09-04,489.5718,475.8024,486.3895,488.5936,8199541.0,439.3759,484.8912,0.7636
2007-09-05,493.8191,483.17,492.0855,486.5381,10075282.0,437.5275,488.5936,-0.4207
2007-09-06,492.3332,481.1888,481.4365,491.0578,6183196.0,441.5918,486.5381,0.9289
2007-09-07,492.8285,484.1606,491.0949,486.1171,7430040.0,437.1488,491.0578,-1.0061
2007-09-10,494.0667,481.4365,484.1606,491.7388,6294469.0,442.2043,486.1171,1.1565
2007-09-11,497.4101,491.5902,492.8285,492.8532,8753765.0,443.2065,491.7388,0.2266
2007-09-12,500.5057,493.3238,494.3144,498.5616,9721957.0,448.3398,492.8532,1.1582
2007-09-13,503.9728,498.6855,501.4963,502.1154,7975538.0,451.5356,498.5616,0.7128
2007-09-14,512.8636,502.3012,503.9728,503.9109,10332389.0,453.1502,502.1154,0.3576
2007-09-17,510.0156,500.5057,502.7346,502.3136,5833819.0,451.7137,503.9109,-0.317
2007-09-18,511.1548,499.2427,500.2581,509.6812,10152197.0,458.3393,502.3136,1.4667
2007-09-19,540.5759,515.1048,528.7381,538.3718,13357668.0,484.1398,509.6812,5.6291
2007-09-20,545.2689,536.663,538.8918,542.4333,11010710.0,487.7921,538.3718,0.7544
2007-09-21,569.3531,540.2663,540.873,564.7592,11665026.0,507.8691,542.4333,4.1159
2007-09-24,589.1653,566.1336,569.6008,583.3455,15773428.0,524.5831,564.7592,3.291
2007-09-25,600.805,573.3774,573.3774,594.267,13549796.0,534.4044,583.3455,1.8722
2007-09-26,598.0808,573.3156,594.1183,575.0367,15892393.0,517.1113,594.267,-3.236
2007-09-27,586.9364,570.9504,577.2037,574.1328,14112209.0,516.2985,575.0367,-0.1572
2007-09-28,581.9834,560.9329,581.9834,569.1179,13948233.0,511.7886,574.1328,-0.8735
2007-10-01,576.7703,560.2519,572.0773,567.6691,17961801.0,510.4858,569.1179,-0.2546
2007-10-03,604.2721,553.5034,570.0961,593.3506,27071456.0,533.5803,567.6691,4.524
2007-10-04,604.235,584.9552,589.413,600.7802,14102147.0,540.2615,593.3506,1.2521
2007-10-05,622.8461,599.319,617.8434,617.2739,16418004.0,555.0938,600.7802,2.7454
2007-10-08,627.0562,590.8617,620.3695,599.6162,15086562.0,539.2148,617.2739,-2.8606
2007-10-09,648.5648,544.2659,577.278,643.8965,16706130.0,579.0345,599.6162,7.3848
2007-10-10,664.6993,639.5007,652.5396,648.4533,20187310.0,583.1324,643.8965,0.7077
2007-10-11,658.508,639.5378,658.508,651.4623,19798410.0,585.8383,648.4533,0.464
2007-10-12,674.7787,629.4955,651.9452,635.4144,40168929.0,571.407,651.4623,-2.4634
2007-10-15,663.7087,638.0024,640.2065,660.3282,19870491.0,593.8111,635.4144,3.9209
2007-10-16,668.6494,648.6019,657.5174,656.663,22767070.0,590.515,660.3282,-0.5551
2007-10-17,669.9,557.4658,623.589,665.5785,34832307.0,598.5325,656.663,1.3577
2007-10-18,740.2333,625.5702,681.0444,639.7236,30584233.0,575.282,665.5785,-3.8846
2007-10-19,668.6617,599.2448,649.8401,611.5283,21491565.0,549.9268,639.7236,-4.4074
2007-10-22,614.9211,587.3822,594.366,596.8549,20398400.0,536.7316,611.5283,-2.3995
2007-10-23,647.3636,607.9869,611.7017,643.8594,19705324.0,579.0011,596.8549,7.8754
2007-10-24,656.4525,633.1484,653.8026,647.6237,17372156.0,582.3864,643.8594,0.5846
2007-10-25,660.6873,641.9648,645.1348,650.8431,16885151.0,585.2815,647.6237,0.4971
2007-10-26,672.0793,645.209,656.2791,668.2407,15920731.0,600.9265,650.8431,2.6731
2007-10-29,704.5714,677.3296,684.7592,700.3365,18209099.0,629.7892,668.2407,4.803
2007-10-30,706.9117,678.6422,703.0854,685.8736,17662430.0,616.7831,700.3365,-2.0651
2007-10-31,698.0086,682.035,685.5021,689.415,16769816.0,619.9679,685.8736,0.5163
2007-11-01,703.0854,656.2915,698.3801,663.8573,24172903.0,596.9846,689.415,-3.7072
2007-11-02,674.8531,638.2005,638.2005,671.9555,15617076.0,604.267,663.8573,1.2199
2007-11-05,677.3296,652.069,671.9555,659.0405,17983157.0,592.6531,671.9555,-1.922
2007-11-06,682.2827,656.5887,668.3398,660.2911,12224108.0,593.7776,659.0405,0.1898
2007-11-07,694.4176,668.6617,682.2827,686.2203,14060475.0,617.095,660.2911,3.9269
2007-11-08,692.1392,656.7744,681.0444,679.2737,14695357.0,610.8481,686.2203,-1.0123
2007-11-12,669.8257,644.3918,656.2791,662.619,18258470.0,595.871,679.2737,-2.4518
2007-11-13,674.5559,658.7557,665.1946,666.9529,17127733.0,599.7685,662.619,0.6541
2007-11-14,717.9446,676.0913,676.0913,715.3318,24758526.0,643.274,666.9529,7.2537
2007-11-15,720.6688,705.8096,713.2392,712.0257,10657433.0,640.3009,715.3318,-0.4622
2007-11-16,725.1265,698.8754,705.8096,713.6478,10277428.0,641.7595,712.0257,0.2278
2007-11-19,719.6782,703.5807,714.5146,706.0325,7181421.0,634.9115,713.6478,-1.0671
2007-11-20,707.7908,683.5704,700.8566,689.675,15360813.0,620.2017,706.0325,-2.3168
2007-11-21,692.9069,666.1852,685.9974,671.0145,17313077.0,603.4208,689.675,-2.7057
2007-11-22,685.9232,660.2416,685.9232,674.7911,14210972.0,606.8172,671.0145,0.5628
2007-11-23,701.5995,673.6396,681.0568,696.2007,9635941.0,626.0699,674.7911,3.1728
2007-11-26,719.1086,700.386,707.3451,714.366,12216840.0,642.4054,696.2007,2.6092
2007-11-27,716.954,699.6183,716.954,704.1503,9856274.0,633.2188,714.366,-1.43
2007-11-28,710.4655,685.7498,707.0479,691.5201,9667538.0,621.8609,704.1503,-1.7937
2007-11-29,704.2494,692.9317,703.0854,696.535,16334940.0,626.3705,691.5201,0.7252
2007-11-30,713.9822,696.7208,699.6183,706.2183,12464081.0,635.0784,696.535,1.3902
2007-12-03,728.8165,707.2955,715.27,726.8353,9900751.0,653.6188,706.2183,2.9194
2007-12-04,734.4382,705.8591,730.5749,708.9053,10648993.0,637.495,726.8353,-2.4669
2007-12-05,723.1453,709.5244,721.3375,718.5389,7906283.0,646.158,708.9053,1.3589
2007-12-06,739.9857,709.5863,730.5749,711.7037,10014730.0,640.0112,718.5389,-0.9513
2007-12-07,719.4305,694.009,719.4305,703.6922,13312912.0,632.8069,711.7037,-1.1257
2007-12-10,710.4655,693.749,705.8096,699.1107,7453027.0,628.6868,703.6922,-0.6511
2007-12-11,717.9322,700.8566,707.0479,714.6384,12851656.0,642.6504,699.1107,2.2211
2007-12-12,720.6688,703.3331,711.0103,713.4621,12540664.0,641.5926,714.6384,-0.1646
2007-12-13,724.173,697.2161,714.4032,701.5376,13360664.0,630.8692,713.4621,-1.6714
2007-12-14,718.1923,694.6653,694.6653,715.3814,14383811.0,643.3187,701.5376,1.9734
2007-12-17,715.2204,671.1383,705.822,687.2604,14514656.0,618.0303,715.3814,-3.9309
2007-12-18,693.4518,669.4171,689.7122,675.4846,16730297.0,607.4406,687.2604,-1.7135
2007-12-19,689.6874,656.663,663.7211,669.6028,15315298.0,602.1514,675.4846,-0.8707
2007-12-20,689.4645,666.6558,672.3765,672.0422,10097475.0,604.3452,669.6028,0.3643
2007-12-24,693.4146,668.1664,685.0068,690.5914,10875056.0,621.0256,672.0422,2.7601
2007-12-26,721.8328,692.9317,693.427,717.3255,12800383.0,645.0668,690.5914,3.8712
2007-12-27,724.6312,712.0257,718.1923,716.6692,15432656.0,644.4766,717.3255,-0.0915
2007-12-28,725.6218,707.3575,714.9728,716.9169,7336356.0,644.6993,716.6692,0.0346
2007-12-31,725.6218,710.7627,719.059,713.9078,5174100.0,641.9934,716.9169,-0.4197
2008-01-01,717.9446,702.1196,715.7158,705.3762,4864461.0,634.3212,713.9078,-1.1951
2008-01-02,714.2298,696.2255,707.0479,708.7195,12588005.0,637.3278,705.3762,0.474
2008-01-03,725.6218,700.9185,706.3049,719.1086,13939233.0,646.6703,708.7195,1.4659
2008-01-04,747.861,719.1829,719.1829,741.2239,16366255.0,666.5579,719.1086,3.0754
2008-01-07,750.3871,733.0514,736.7167,747.9725,12650730.0,672.6265,741.2239,0.9105
2008-01-08,763.7603,742.9575,755.4639,756.4917,19817389.0,680.2877,747.9725,1.139
2008-01-09,760.2932,746.016,754.7581,751.291,10184831.0,675.611,756.4917,-0.6875
2008-01-10,767.1036,746.6723,751.6254,749.8422,16584136.0,674.308,751.291,-0.1928
2008-01-11,777.6288,749.1488,762.6459,774.558,20316128.0,696.5341,749.8422,3.2961
2008-01-14,802.3941,774.1617,782.3342,797.6516,11150099.0,717.3013,774.558,2.9815
2008-01-15,816.7579,777.9508,816.7579,783.9564,15338621.0,704.9857,797.6516,-1.7169
2008-01-16,778.8671,749.1488,770.1993,766.1501,22429319.0,688.9731,783.9564,-2.2713
2008-01-17,782.3342,737.051,782.3342,742.1031,19346822.0,667.3484,766.1501,-3.1387
2008-01-18,736.7662,688.4739,736.7662,693.3279,23433254.0,623.4866,742.1031,-6.5726
2008-01-21,688.4244,580.807,688.4244,629.2355,33432228.0,565.8503,693.3279,-9.2442
2008-01-22,616.1594,525.0233,582.5406,583.8284,35397486.0,525.0174,629.2355,-7.2162
2008-01-23,699.6183,594.366,599.319,631.6873,29595303.0,568.0552,583.8284,8.1974
2008-01-24,655.0409,603.0338,641.42,616.3823,19714886.0,554.2919,631.6873,-2.4229
2008-01-25,650.0878,625.3226,637.7052,647.7103,12099461.0,582.4643,616.3823,5.0826
2008-01-28,642.5839,601.7956,635.2286,635.5754,12216472.0,571.5518,647.7103,-1.8735
2008-01-29,655.0409,629.124,655.0409,638.1757,8029795.0,573.8901,635.5754,0.4091
2008-01-30,643.4012,607.4916,630.3251,612.1722,10085741.0,550.506,638.1757,-4.0747
2008-01-31,636.3926,587.1841,612.197,613.9058,22810999.0,552.0649,612.1722,0.2832
2008-02-01,634.0523,599.319,616.6547,629.7184,8517713.0,566.2848,613.9058,2.5757
2008-02-04,654.2979,628.0468,628.0468,641.7172,11913192.0,577.0747,629.7184,1.9054
2008-02-05,652.3167,635.5506,643.8965,648.1313,6992390.0,582.8428,641.7172,0.9995
2008-02-06,636.4669,619.4532,633.9656,632.133,8890530.0,568.456,648.1313,-2.4684
2008-02-07,638.9435,596.1243,624.0843,600.6688,12652987.0,540.1613,632.133,-4.9775
2008-02-08,611.2064,591.8895,603.0586,600.9041,12761183.0,540.3729,600.6688,0.0392
2008-02-11,597.8331,553.5034,597.8331,563.9047,19222870.0,507.1006,600.9041,-6.1573
2008-02-12,599.319,558.9517,564.8954,575.7549,16448466.0,517.7571,563.9047,2.1015
2008-02-13,611.4417,581.9958,586.9364,591.7656,19171213.0,532.155,575.7549,2.7808
2008-02-14,627.3038,606.7487,606.7487,623.2794,11626860.0,560.4943,591.7656,5.3254
2008-02-15,643.8965,610.7111,620.3447,642.3982,8691646.0,577.6872,623.2794,3.0674
2008-02-18,647.6113,628.5421,643.8965,632.4302,5267986.0,568.7233,642.3982,-1.5517
2008-02-19,648.3542,626.5609,641.42,632.6407,6495670.0,568.9125,632.4302,0.0333
2008-02-20,631.5139,609.7205,619.1808,615.1688,8914103.0,553.2007,632.6407,-2.7617
2008-02-21,629.285,609.5718,621.6078,618.215,6490881.0,555.9401,615.1688,0.4952
2008-02-22,614.1782,598.0808,604.8417,602.8976,8005596.0,542.1657,618.215,-2.4777
2008-02-25,635.2286,596.8549,617.893,631.873,7484576.0,568.2224,602.8976,4.806
2008-02-26,640.4294,627.0809,635.2039,638.1138,5903324.0,573.8344,631.873,0.9877
2008-02-27,653.3073,636.4793,645.1348,641.0361,10762911.0,576.4623,638.1138,0.458
2008-02-28,643.8965,623.267,638.9435,627.3657,11394437.0,564.169,641.0361,-2.1325
2008-02-29,632.0092,596.8425,632.0092,610.0795,13474162.0,548.6241,627.3657,-2.7554
